CodigoDisciplina;PeriodoLetivo;CodigoTurma;NumeroModulo;Login_Quantidade;Numero_Dias_Acessados_Modulo_Somado;Turno_TempoUsoTotal_Somado;Evadido;Forum_Quantidade_Post_Somado;Forum_Quantidade_Visualizacoes_Somado;Forum_TempoUso_Somado;Chat_Quantidade_Mensagens_Somado;Chat_TempoUso_Somado;Turno_PercentualUsoMadrugada_Somado;Turno_PercentualUsoManha_Somado;Turno_PercentualUsoTarde_Somado;Turno_PercentualUsoNoite_Somado;Turno_TempoUsoMadrugada_Somado;Turno_TempoUsoManha_Somado;Turno_TempoUsoTarde_Somado;Turno_TempoUsoNoite_Somado;Assignment_Post_Quantidade_Somado;Assignment_View_Quantidade_Somado;Assignment_View_TempoUso_Somado;Resource_View_Quantidade_Somado;Resource_View_Tempo_Somado;Questionario_Quantidade_Somado;Questionario_TempoUso_Somado;Log_Post_Quantidade_Somado;Log_View_Quantidade_Somado
50404;20140101;7385;3;4;5;4028;ReprEvadiu;0;8;0;0;0;0;0.074478649;0.08714002;0.838381331;0;300;351;3377;0;0;0;5;1097;0;0;0;46
50404;20140101;7385;6;6;13;22418;ReprEvadiu;12;24;455;0;119;0.021099117;0.040146311;0.290614685;0.648139888;473;900;6515;14530;0;2;473;15;1883;2;864;18;191
50404;20140101;7385;6;6;13;22418;ReprEvadiu;12;24;455;0;119;0.021099117;0.040146311;0.290614685;0.648139888;473;900;6515;14530;0;2;473;15;1883;2;864;18;191
50404;20140101;7385;3;15;12;30798;Sucesso;4;43;3213;0;4;0;0.091759205;0.087343334;0.820897461;0;2826;2690;25282;0;0;0;16;3758;1;1343;14;223
50404;20140101;7385;6;47;31;90841;Sucesso;19;159;21868;0;12;0;0.075032199;0.146277562;0.778690239;0;6816;13288;70737;0;5;500;30;6551;3;2739;35;609
50404;20140101;7385;3;30;17;26753;ReprEvadiu;4;28;2373;0;170;0.013830225;0.004074309;0.22621762;0.755877845;370;109;6052;20222;0;0;0;8;1782;1;1110;13;185
50404;20140101;7385;6;4;23;45991;ReprEvadiu;10;57;99;0;170;0.008045052;0.063403709;0.138309669;0.790241569;370;2916;6361;36344;0;7;503;13;4175;2;4554;31;325
50404;20140101;7385;3;8;4;7571;Sucesso;0;7;613;0;0;0.071192709;0;0;0.928807291;539;0;0;7032;0;1;284;4;713;1;1285;10;44
50404;20140101;7385;6;2;10;19923;Sucesso;4;18;0;0;0;0.027054159;0;0.023289665;0.949656176;539;0;464;18920;0;5;585;5;1013;2;4320;21;126
50404;20140101;7385;3;12;10;26887;Sucesso;4;26;1503;12;3352;0;0.091308067;0.101796407;0.806895526;0;2455;2737;21695;0;0;0;21;5030;0;21;16;155
50404;20140101;7385;6;21;20;50139;Sucesso;10;48;4613;12;3662;0;0.187518698;0.104948244;0.707533058;0;9402;5262;35475;0;3;321;25;6068;2;1983;30;286
50404;20140101;7385;3;7;13;19295;Sucesso;10;38;2680;0;0;0.015548069;0.020367971;0.256284011;0.707799948;300;393;4945;13657;0;0;0;15;2555;0;1286;10;163
50404;20140101;7385;6;34;29;88342;Sucesso;39;170;13236;23;4465;0.056564262;0.079294107;0.192275475;0.671866157;4997;7005;16986;59354;0;18;2435;41;6639;3;6170;72;643
50404;20140101;7385;3;14;14;30165;Sucesso;13;47;3478;18;3004;0.009945301;0.169368473;0.368539698;0.452146527;300;5109;11117;13639;0;0;0;17;2981;1;2360;44;236
50404;20140101;7385;6;26;25;73856;Sucesso;40;108;4366;41;5279;0.004061958;0.287857452;0.346024697;0.362055893;300;21260;25556;26740;0;8;1514;34;6860;3;7482;116;545
50404;20140101;7385;3;0;6;16769;Sucesso;3;55;0;0;0;0;0.373486791;0.494066432;0.132446777;0;6263;8285;2221;0;0;0;10;3325;0;0;5;175
50404;20140101;7385;6;7;13;32776;Sucesso;7;74;2321;0;0;0;0.446149622;0.486087381;0.067762997;0;14623;15932;2221;0;3;512;15;5609;2;1890;17;265
50404;20140101;7385;3;13;6;9615;ReprEvadiu;2;11;2494;0;0;0;0;0.126469059;0.873530941;0;0;1216;8399;0;0;0;5;1799;0;430;3;45
50404;20140101;7385;6;2;13;17163;ReprEvadiu;3;17;0;0;0;0;0.023072889;0.088329546;0.888597565;0;396;1516;15251;0;2;310;6;2099;1;2191;10;110
50404;20140101;7385;3;27;11;16240;Sucesso;5;23;741;4;1641;0;0;0.426169951;0.573830049;0;0;6921;9319;0;0;0;9;2123;0;90;10;134
50404;20140101;7385;6;8;18;37190;Sucesso;8;35;938;4;1641;0;0;0.692659317;0.307340683;0;0;25760;11430;0;4;1616;24;4607;2;4235;22;239
50404;20140101;7385;3;15;12;24270;Sucesso;5;38;966;0;0;0;0.214379893;0.262834775;0.522785332;0;5203;6379;12688;0;0;0;38;6981;0;0;6;202
50404;20140101;7385;6;20;25;54843;Sucesso;19;60;5155;0;0;0;0.094870813;0.251408566;0.653720621;0;5203;13788;35852;0;5;891;50;10352;2;2943;27;378
50404;20140101;7385;3;4;8;11942;ReprEvadiu;4;21;693;0;0;0.211773572;0;0.069502596;0.718723832;2529;0;830;8583;0;0;0;12;3971;1;697;10;83
50404;20140101;7385;6;6;17;29446;ReprEvadiu;9;40;615;0;0;0.085886029;0.01083339;0.205834409;0.697446173;2529;319;6061;20537;0;3;853;20;6008;2;908;21;183
50404;20140101;7385;3;9;6;15227;ReprEvadiu;6;27;2011;0;330;0.216326263;0;0.48262954;0.301044198;3294;0;7349;4584;0;0;0;11;1143;0;604;7;138
50404;20140101;7385;6;29;18;59031;ReprEvadiu;13;68;5101;17;3158;0.095780183;0.016211821;0.266385458;0.621622537;5654;957;15725;36695;0;23;4714;37;4994;2;4503;36;404
50404;20140101;7385;3;25;6;21770;ReprEvadiu;2;38;1411;20;2962;0.03945797;0.168580616;0.292512632;0.499448783;859;3670;6368;10873;0;0;0;15;1972;0;300;25;212
50404;20140101;7385;6;14;15;45557;ReprEvadiu;7;58;818;27;4622;0.0188555;0.080558421;0.184691705;0.715894374;859;3670;8414;32614;0;7;1800;22;3414;3;4831;62;358
50404;20140101;7385;3;16;11;22636;Sucesso;6;21;1175;0;0;0.013253225;0.320948931;0.316487012;0.349310832;300;7265;7164;7907;0;0;0;10;2352;0;48;10;141
50404;20140101;7385;6;21;27;63843;Sucesso;23;58;7403;0;0;0.028914681;0.113794778;0.160393465;0.696897076;1846;7265;10240;44492;0;7;872;20;3627;2;5190;39;366
50404;20140101;7385;3;21;11;18678;Sucesso;5;32;3651;0;0;0;0.038922797;0.468251419;0.492825784;0;727;8746;9205;0;1;46;12;2738;1;878;10;140
50404;20140101;7385;6;29;27;58662;Sucesso;14;85;5382;19;1820;0;0.114639801;0.427124885;0.458235314;0;6725;25056;26881;0;12;1600;34;6985;3;2624;45;417
50404;20140101;7385;3;29;13;32540;Sucesso;2;43;1044;0;10;0.011555009;0.063859865;0.13494161;0.789643516;376;2078;4391;25695;0;0;0;30;3504;0;2481;12;242
50404;20140101;7385;6;24;32;91081;Sucesso;11;105;6025;0;80;0.00836618;0.1821785;0.317805031;0.491650289;762;16593;28946;44780;0;15;3972;74;10025;4;7920;41;608
50404;20140101;7385;3;8;9;10000;Sucesso;1;15;1259;0;266;0;0;0.3006;0.6994;0;0;3006;6994;0;0;0;13;3552;0;0;1;100
50404;20140101;7385;6;40;24;55810;Sucesso;12;62;6045;0;300;0;0.050797348;0.334509944;0.614692707;0;2835;18669;34306;0;6;3050;47;9470;3;3402;38;420
50404;20140101;7385;3;30;8;20167;ReprEvadiu;3;30;3063;3;1247;0;0;0.310606436;0.689393564;0;0;6264;13903;0;0;0;20;4252;1;1694;16;180
50404;20140101;7385;6;11;18;49300;ReprEvadiu;7;57;2627;4;2324;0.012170385;0.14801217;0.247849899;0.591967546;600;7297;12219;29184;0;21;4255;39;6709;2;2769;33;403
50404;20140101;7385;3;8;12;17974;Sucesso;5;23;709;0;0;0;0;0.203071103;0.796928897;0;0;3650;14324;0;0;0;14;3291;1;505;9;108
50404;20140101;7385;6;24;25;42068;Sucesso;10;55;5390;0;30;0;0.017780736;0.156556052;0.825663212;0;748;6586;34734;0;4;810;21;4355;3;3479;27;254
50404;20140101;7385;3;6;5;6182;Sucesso;2;17;366;0;0;0.048527984;0.237787124;0.190391459;0.523293433;300;1470;1177;3235;0;0;0;6;742;0;0;2;67
50404;20140101;7385;6;1;8;8044;Sucesso;2;19;0;0;0;0.037294878;0.182744903;0.228493287;0.551466932;300;1470;1838;4436;0;1;14;6;742;0;321;2;80
50404;20140101;7385;3;48;18;60632;Sucesso;5;77;11400;0;1208;0.180548225;0.066796411;0.160426837;0.592228526;10947;4050;9727;35908;0;1;14;26;6693;1;4805;16;428
50404;20140101;7385;6;41;37;135344;Sucesso;16;159;9697;0;3304;0.128236198;0.049400047;0.124682291;0.697681464;17356;6686;16875;94427;0;27;7332;32;8208;1;7477;30;870
50404;20140101;7385;3;0;5;4247;ReprEvadiu;0;4;300;0;0;0;0;0.22486461;0.77513539;0;0;955;3292;0;0;0;0;0;0;0;0;13
50404;20140101;7385;6;0;6;4317;ReprEvadiu;0;5;0;0;0;0;0;0.237433403;0.762566597;0;0;1025;3292;0;0;0;0;0;0;0;0;16
50404;20140101;7385;3;26;8;42812;Sucesso;7;51;5850;0;1733;0;0;0.520741848;0.479258152;0;0;22294;20518;0;1;152;20;5637;1;2879;20;233
50404;20140101;7385;6;37;21;95961;Sucesso;30;157;14089;0;2038;0.175654693;0.046716895;0.302101896;0.475526516;16856;4483;28990;45632;0;16;1728;27;6477;3;6193;59;640
50404;20140101;7385;3;9;6;10593;Sucesso;1;8;2378;0;0;0;0;0.132634759;0.867365241;0;0;1405;9188;0;0;0;3;376;1;2345;4;55
50404;20140101;7385;6;19;23;40468;Sucesso;7;37;2544;0;327;0;0.056044282;0.184837402;0.759118316;0;2268;7480;30720;0;12;1482;20;3326;3;5488;19;234
60500;20140101;7409;3;6;8;7966;ReprEvadiu;0;2;0;0;0;0;0.044689932;0.698217424;0.257092644;0;356;5562;2048;0;2;1207;13;1185;0;0;0;46
60500;20140101;7409;6;1;15;18921;ReprEvadiu;0;5;420;2;103;0;0.296918768;0.483114;0.219967232;0;5618;9141;4162;0;19;3032;30;7095;0;23;2;120
60500;20140101;7409;3;1;4;2366;ReprEvadiu;0;1;0;0;0;0;0.621724429;0.378275571;0;0;1471;895;0;0;1;26;7;701;0;34;0;26
60500;20140101;7409;6;0;4;2366;ReprEvadiu;0;1;0;0;0;0;0.621724429;0.378275571;0;0;1471;895;0;0;1;26;7;701;0;34;0;26
60500;20140101;7409;3;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60500;20140101;7409;6;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60500;20140101;7409;3;6;6;6216;ReprEvadiu;0;0;0;0;0;0;0.393822394;0.375804376;0.23037323;0;2448;2336;1432;0;0;0;7;1064;0;40;0;26
60500;20140101;7409;6;12;10;12416;ReprEvadiu;0;0;0;0;0;0;0.197164948;0.436050258;0.366784794;0;2448;5414;4554;0;9;288;19;3524;0;48;0;86
60500;20140101;7409;3;2;4;6355;ReprEvadiu;0;2;62;0;0;0;0.098819827;0.853973249;0.047206924;0;628;5427;300;0;4;50;13;3023;0;11;0;36
60500;20140101;7409;6;0;4;6355;ReprEvadiu;0;2;0;0;0;0;0.098819827;0.853973249;0.047206924;0;628;5427;300;0;4;50;13;3023;0;11;0;36
60500;20140101;7409;3;1;5;9513;ReprEvadiu;0;4;0;0;0;0;0.291811206;0.569956901;0.138231893;0;2776;5422;1315;0;14;1259;14;3524;0;68;0;81
60500;20140101;7409;6;98;19;77174;ReprEvadiu;1;39;1325;0;0;0.028817996;0.17641952;0.319148936;0.475613549;2224;13615;24630;36705;0;106;16426;92;17591;0;95;1;639
60500;20140101;7409;3;31;7;16680;ReprEvadiu;0;0;0;0;0;0.030755396;0.140947242;0.124340528;0.703956835;513;2351;2074;11742;0;48;4670;13;4329;0;65;0;130
60500;20140101;7409;6;2;12;20308;ReprEvadiu;0;0;0;0;0;0.025260981;0.146838684;0.168061848;0.659838487;513;2982;3413;13400;0;69;5643;17;4804;0;65;0;174
60500;20140101;7409;3;4;7;9974;ReprEvadiu;0;2;1377;0;0;0;0.030078203;0.066372569;0.903549228;0;300;662;9012;0;16;1425;4;669;0;39;0;49
60500;20140101;7409;6;0;10;13324;ReprEvadiu;0;3;0;0;0;0;0.022515761;0.07220054;0.905283699;0;300;962;12062;0;24;2557;9;1285;0;39;0;73
60500;20140101;7409;3;0;7;11297;ReprEvadiu;0;4;0;0;155;0.738249093;0;0.033991325;0.227759582;8340;0;384;2573;0;4;523;21;2849;1;456;2;102
60500;20140101;7409;6;0;13;38440;ReprEvadiu;3;21;0;0;155;0.280385016;0.069640999;0.228459938;0.421514048;10778;2677;8782;16203;0;62;4884;55;11132;1;456;5;343
60500;20140101;7409;3;8;9;9500;Sucesso;0;5;0;0;171;0.167157895;0;0;0.832842105;1588;0;0;7912;0;23;2248;16;2447;0;131;0;98
60500;20140101;7409;6;0;15;19642;Sucesso;1;11;0;0;499;0.156552286;0;0;0.843447714;3075;0;0;16567;0;50;4338;40;5757;0;146;1;212
60500;20140101;7409;3;2;8;12903;ReprEvadiu;0;2;0;0;13;0;0.046500814;0.323568162;0.629931024;0;600;4175;8128;0;14;2783;19;3795;1;846;2;73
60500;20140101;7409;6;3;13;22558;ReprEvadiu;0;4;0;0;13;0;0.041847682;0.241377782;0.716774537;0;944;5445;16169;0;50;5965;29;6590;1;846;2;156
60500;20140101;7409;3;8;13;21581;Sucesso;1;10;300;0;0;0.035077151;0.185070201;0.659005607;0.120847041;757;3994;14222;2608;0;18;3236;18;3261;1;7085;3;93
60500;20140101;7409;6;23;28;62423;Sucesso;10;53;7038;27;5321;0.017189177;0.12758118;0.674398859;0.180830784;1073;7964;42098;11288;0;73;12806;46;11106;1;7085;39;320
60500;20140101;7409;3;5;5;2912;ReprEvadiu;0;0;0;0;0;0.103021978;0;0.192651099;0.704326923;300;0;561;2051;0;6;712;0;0;0;0;0;21
60500;20140101;7409;6;6;14;14563;ReprEvadiu;0;1;0;0;0;0.020600151;0.143720387;0.091945341;0.743734121;300;2093;1339;10831;0;46;7566;7;1100;0;4;0;101
60500;20140101;7409;3;2;3;4935;ReprEvadiu;0;2;0;3;960;0.067679838;0.124822695;0.060790274;0.746707194;334;616;300;3685;0;7;1115;9;543;0;49;3;37
60500;20140101;7409;6;0;3;4935;ReprEvadiu;0;2;0;3;960;0.067679838;0.124822695;0.060790274;0.746707194;334;616;300;3685;0;7;1115;9;543;0;49;3;37
60500;20140101;7409;3;1;2;1262;ReprEvadiu;0;0;0;0;0;0;0.923930269;0;0.076069731;0;1166;0;96;0;0;0;5;998;0;0;0;9
60500;20140101;7409;6;0;2;1262;ReprEvadiu;0;0;0;0;0;0;0.923930269;0;0.076069731;0;1166;0;96;0;0;0;5;998;0;0;0;9
60500;20140101;7409;3;6;5;17392;ReprEvadiu;0;7;0;0;0;0;0.23424563;0.285763569;0.4799908;0;4074;4970;8348;0;8;711;34;6946;1;5385;6;113
60500;20140101;7409;6;0;6;17766;ReprEvadiu;0;7;0;0;0;0;0.229314421;0.30079928;0.4698863;0;4074;5344;8348;0;10;1067;34;6946;1;5385;6;116
60500;20140101;7409;3;11;5;6999;ReprEvadiu;0;0;0;0;0;0;0.051721675;0.435919417;0.512358908;0;362;3051;3586;0;5;108;0;0;1;1399;2;30
60500;20140101;7409;6;0;7;9992;ReprEvadiu;0;0;0;0;0;0;0.036228983;0.305344275;0.658426741;0;362;3051;6579;0;15;778;0;0;1;1399;2;60
60500;20140101;7409;3;0;1;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
60500;20140101;7409;6;0;1;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
60500;20140101;7409;3;2;5;8358;ReprEvadiu;0;0;0;0;0;0;0.112467097;0.680306293;0.207226609;0;940;5686;1732;0;0;0;10;2741;1;1832;2;40
60500;20140101;7409;6;24;16;36779;ReprEvadiu;0;11;499;0;15;0;0.246254656;0.487017048;0.266728296;0;9057;17912;9810;0;59;6367;50;11429;1;1832;2;296
60500;20140101;7409;3;16;14;21857;ReprEvadiu;4;10;1728;0;28;0;0.044516631;0.476735142;0.478748227;0;973;10420;10464;0;29;2129;22;5278;1;2646;6;153
60500;20140101;7409;6;11;24;32919;ReprEvadiu;4;12;313;4;1329;0;0.057474407;0.417631155;0.524894438;0;1892;13748;17279;0;73;5846;26;5794;1;2646;10;238
60500;20140101;7409;3;1;5;2009;ReprEvadiu;0;0;0;0;0;0.149328024;0;0.50174216;0.348929816;300;0;1008;701;0;2;600;5;704;0;29;0;14
60500;20140101;7409;6;6;9;3622;ReprEvadiu;0;0;0;0;0;0.248481502;0;0.473771397;0.277747101;900;0;1716;1006;0;2;600;6;1004;0;29;0;22
60500;20140101;7409;3;17;20;34730;Sucesso;1;22;2151;0;600;0;0.24200979;0.175439102;0.582551109;0;8405;6093;20232;0;26;5424;50;10162;1;4676;4;201
60500;20140101;7409;6;9;34;66061;Sucesso;1;42;874;0;1189;0;0.18472321;0.123673574;0.691603215;0;12203;8170;45688;0;84;11957;102;20582;1;4676;4;429
60500;20140101;7409;3;3;5;7749;Sucesso;0;4;0;0;305;0.038714673;0.525616209;0.435669119;0;300;4073;3376;0;0;20;2376;14;1093;0;204;0;71
60500;20140101;7409;6;2;14;15598;Sucesso;0;9;0;0;611;0.019233235;0.511988717;0.468778048;0;300;7986;7312;0;0;55;6245;24;2561;0;204;0;161
60500;20140101;7409;3;5;5;5869;ReprEvadiu;0;0;0;0;0;0;0;0.889078208;0.110921792;0;0;5218;651;0;15;1345;5;952;1;367;2;36
60500;20140101;7409;6;0;8;12268;ReprEvadiu;0;2;0;0;37;0;0;0.511574829;0.488425171;0;0;6276;5992;0;31;3708;11;2563;1;367;2;84
60500;20140101;7409;3;3;15;14394;ReprEvadiu;0;0;0;0;0;0;0.338682784;0.133527859;0.527789357;0;4875;1922;7597;0;21;3425;7;1249;1;3394;2;87
60500;20140101;7409;6;4;21;19758;ReprEvadiu;0;0;0;0;0;0;0.438860209;0.160896852;0.40024294;0;8671;3179;7908;0;37;5152;14;3607;1;3424;2;132
60500;20140101;7409;3;10;11;21846;Sucesso;0;5;0;0;0;0;0.174219537;0.320607892;0.505172572;0;3806;7004;11036;0;27;2661;26;9849;1;1635;3;144
60500;20140101;7409;6;7;21;44007;Sucesso;0;10;0;0;0;0.02192833;0.102415525;0.313268344;0.562387802;965;4507;13786;24749;0;73;7843;61;18211;1;1645;3;318
60500;20140101;7409;3;2;9;8661;Sucesso;0;0;0;0;0;0;0.069276065;0.034638033;0.896085902;0;600;300;7761;0;4;2461;3;19;1;952;2;29
60500;20140101;7409;6;5;17;15251;Sucesso;0;0;0;0;0;0;0.069634778;0.039341683;0.891023539;0;1062;600;13589;0;31;6756;7;381;1;952;2;74
60500;20140101;7409;3;2;8;7526;Sucesso;0;0;0;0;0;0.041987776;0;0;0.958012224;316;0;0;7210;0;6;2161;2;343;1;2918;2;22
60500;20140101;7409;6;14;16;12989;Sucesso;0;0;0;0;300;0.024328278;0.087689583;0.067287705;0.820694434;316;1139;874;10660;0;25;4005;3;643;1;2918;2;65
60500;20140101;7409;3;0;3;3802;ReprEvadiu;0;2;0;0;0;0;0;0;1;0;0;0;3802;0;0;0;10;1235;0;18;0;30
60500;20140101;7409;6;0;3;3802;ReprEvadiu;0;2;0;0;0;0;0;0;1;0;0;0;3802;0;0;0;10;1235;0;18;0;30
60500;20140101;7409;3;25;5;13452;Sucesso;0;5;251;0;14;0;0.027059173;0.045792447;0.927148379;0;364;616;12472;0;20;2668;13;2137;1;2054;2;95
60500;20140101;7409;6;0;11;17916;Sucesso;0;5;0;0;14;0;0.020317035;0.093436035;0.88624693;0;364;1674;15878;0;28;3439;16;2765;1;2054;2;126
60500;20140101;7409;3;5;10;19299;ReprEvadiu;0;12;34;0;0;0;0.03316234;0.164930825;0.801906835;0;640;3183;15476;0;12;1991;23;5493;1;1648;6;119
60500;20140101;7409;6;5;20;31224;ReprEvadiu;0;15;0;0;121;0;0.040994107;0.111548809;0.847457084;0;1280;3483;26461;0;38;4823;36;8484;1;1648;6;213
60500;20140101;7409;3;24;14;22914;ReprEvadiu;2;7;577;13;2292;0.157458322;0;0.211486428;0.63105525;3608;0;4846;14460;0;10;1352;29;7372;1;516;17;125
60500;20140101;7409;6;0;18;33201;ReprEvadiu;3;12;0;13;2292;0.214511611;0;0.223607723;0.561880666;7122;0;7424;18655;0;37;3340;47;11470;1;516;18;246
60500;20140101;7409;3;22;11;16904;Sucesso;0;1;0;0;0;0;0.298095125;0.245149077;0.456755797;0;5039;4144;7721;0;35;3813;22;4380;1;3003;7;142
60500;20140101;7409;6;15;25;48013;Sucesso;6;23;3242;0;195;0.008789286;0.182450586;0.175910691;0.632849437;422;8760;8446;30385;0;89;11287;60;12805;1;3006;17;363
60500;20140101;7409;3;13;7;6870;ReprEvadiu;0;3;12;0;0;0;0;0.557641921;0.442358079;0;0;3831;3039;0;6;52;23;765;0;31;0;81
60500;20140101;7409;6;7;9;10995;ReprEvadiu;1;11;0;0;0;0;0;0.348431105;0.651568895;0;0;3831;7164;0;12;104;31;894;0;56;1;133
60500;20140101;7409;3;9;10;14547;ReprEvadiu;0;3;0;0;47;0;0.263422011;0.224238675;0.512339314;0;3832;3262;7453;0;28;3864;26;5110;0;446;0;130
60500;20140101;7409;6;9;21;25290;ReprEvadiu;0;3;0;0;47;0;0.260221431;0.281929616;0.457848952;0;6581;7130;11579;0;63;7086;43;7199;0;446;0;226
60500;20140101;7409;3;20;9;27656;Sucesso;0;9;351;0;305;0.134871276;0.013848713;0.533482789;0.317797223;3730;383;14754;8789;0;20;3069;45;7773;1;2223;2;185
60500;20140101;7409;6;21;23;59715;Sucesso;0;21;12;0;305;0.075709621;0.083329147;0.463334171;0.377627062;4521;4976;27668;22550;0;90;12108;94;18466;1;2247;2;435
60500;20140101;7409;3;3;10;18078;ReprEvadiu;0;10;0;0;65;0.033189512;0;0.369122691;0.597687797;600;0;6673;10805;0;15;3011;14;1303;0;1578;1;105
60500;20140101;7409;6;0;10;18078;ReprEvadiu;0;10;0;0;65;0.033189512;0;0.369122691;0.597687797;600;0;6673;10805;0;15;3011;14;1303;0;1578;1;105
60500;20140101;7409;3;26;20;52406;Sucesso;3;26;744;26;4065;0.007575468;0.244075106;0.24882647;0.499522955;397;12791;13040;26178;0;30;7869;46;11871;1;4490;35;281
60500;20140101;7409;6;14;36;95547;Sucesso;7;46;455;53;7892;0.032873874;0.18793892;0.232660366;0.54652684;3141;17957;22230;52219;0;102;18390;82;21200;1;4490;66;547
60500;20140101;7409;3;14;10;15765;Sucesso;1;11;63;0;78;0;0.040976847;0.342467491;0.616555661;0;646;5399;9720;0;18;1754;21;3917;1;2281;3;118
60500;20140101;7409;6;1;19;21985;Sucesso;1;11;0;0;78;0;0.094428019;0.329360928;0.576211053;0;2076;7241;12668;0;30;4972;30;5243;1;2281;3;152
60500;20140101;7409;3;13;14;24995;ReprEvadiu;1;7;16;1;884;0;0.0120024;0.1095019;0.878495699;0;300;2737;21958;0;11;2681;24;4118;1;2435;4;112
60500;20140101;7409;6;2;22;30730;ReprEvadiu;1;8;0;1;1440;0;0.009762447;0.089066059;0.901171494;0;300;2737;27693;0;15;3390;25;4418;1;2435;4;143
60500;20140101;7409;3;21;9;18758;Sucesso;0;4;15;13;1430;0;0.050645058;0.35931336;0.590041582;0;950;6740;11068;0;23;4295;8;2713;1;2490;19;103
60500;20140101;7409;6;6;21;35034;Sucesso;0;8;0;18;2550;0;0.047239824;0.312553519;0.640206656;0;1655;10950;22429;0;55;8294;17;5045;1;2490;24;212
60500;20140101;7409;3;27;13;26752;ReprEvadiu;0;6;1075;0;0;0.087357955;0.17284689;0.199686005;0.540109151;2337;4624;5342;14449;0;22;3787;30;7264;1;2481;9;159
60500;20140101;7409;6;8;26;46305;ReprEvadiu;0;8;0;0;300;0.057056473;0.145254292;0.193283663;0.604405572;2642;6726;8950;27987;0;60;9679;50;14007;1;2481;9;280
60500;20140101;7409;3;19;16;23604;Sucesso;0;8;0;1;826;0;0;0.110743942;0.889256058;0;0;2614;20990;0;33;5159;21;5313;1;1435;4;161
60500;20140101;7409;6;7;32;49418;Sucesso;0;31;1594;1;1447;0.013092395;0.097940022;0.123962928;0.765004654;647;4840;6126;37805;0;88;12350;34;7340;1;1435;4;362
60500;20140101;7409;3;3;7;12324;Sucesso;0;4;0;0;24;0;0.048685492;0.057611165;0.893703343;0;600;710;11014;0;11;2726;7;835;1;2012;2;58
60500;20140101;7409;6;6;18;33107;Sucesso;2;22;1282;0;24;0.010692603;0.018123056;0.182982451;0.788201891;354;600;6058;26095;0;43;5136;29;8641;1;2012;5;208
60500;20140101;7409;3;17;18;24632;ReprEvadiu;0;5;886;0;20;0;0.246143228;0.183298149;0.570558623;0;6063;4515;14054;0;35;5812;28;3465;1;2298;5;159
60500;20140101;7409;6;0;25;28922;ReprEvadiu;0;5;0;0;20;0.010372727;0.223878017;0.189267685;0.576481571;300;6475;5474;16673;0;46;7540;32;4352;1;2298;5;189
60500;20140101;7409;3;18;12;19847;Sucesso;0;2;0;0;16;0.044490351;0.02756084;0.015115635;0.912833174;883;547;300;18117;0;24;3094;15;4254;1;2404;3;105
60500;20140101;7409;6;12;22;38299;Sucesso;0;7;351;0;16;0.101073135;0.029269694;0.104441369;0.765215802;3871;1121;4000;29307;0;69;8635;31;7705;1;2404;3;247
60500;20140101;7409;3;2;9;10147;ReprEvadiu;0;1;0;0;0;0;0;0.154824086;0.845175914;0;0;1571;8576;0;12;194;18;2715;0;37;0;82
60500;20140101;7409;6;0;12;12200;ReprEvadiu;0;1;0;0;247;0;0.025081967;0.128770492;0.846147541;0;306;1571;10323;0;13;494;19;3015;0;37;0;91
60500;20140101;7409;3;7;14;20676;ReprEvadiu;0;11;15;1;850;0;0.096827239;0.2043432;0.698829561;0;2002;4225;14449;0;22;2989;12;1114;1;5602;3;127
60500;20140101;7409;6;0;15;20676;ReprEvadiu;0;11;0;1;850;0;0.096827239;0.2043432;0.698829561;0;2002;4225;14449;0;22;2989;12;1114;1;5602;3;128
60500;20140101;7409;3;20;12;22177;Sucesso;0;4;0;3;290;0.18352347;0.01893854;0.075934527;0.721603463;4070;420;1684;16003;0;29;2655;24;4474;1;1604;6;152
60500;20140101;7409;6;30;25;48335;Sucesso;3;28;1015;6;578;0.115299472;0.041667529;0.163111617;0.679921382;5573;2014;7884;32864;0;72;7947;48;11018;1;1604;12;379
60500;20140101;7409;3;8;8;13002;ReprEvadiu;0;1;0;3;209;0;0.114674665;0.108214121;0.777111214;0;1491;1407;10104;0;10;841;19;4244;0;42;3;77
60500;20140101;7409;6;18;21;38724;ReprEvadiu;0;4;253;3;209;0;0.223969631;0.254260923;0.521769445;0;8673;9846;20205;0;51;7245;51;11028;0;42;3;250
60500;20140101;7409;3;0;2;3397;ReprEvadiu;0;0;0;0;0;0;0.088313218;0;0.911686782;0;300;0;3097;0;0;0;1;286;1;1991;2;10
60500;20140101;7409;6;1;7;9258;ReprEvadiu;0;0;0;0;0;0;0.06610499;0.032404407;0.901490603;0;612;300;8346;0;14;793;8;1956;1;2001;2;54
60500;20140101;7409;3;4;18;19106;ReprEvadiu;0;8;337;0;467;0.015701874;0.043337172;0.071809903;0.869151052;300;828;1372;16606;0;22;3299;7;1755;1;1232;6;133
