CodigoPessoa;CodigoDisciplina;PeriodoLetivo;NumeroModulos;CodigoTurma;NumeroModulo;NumeroUltimoModulo;Login_Quantidade;Numero_Dias_Acessados_Modulo;Numero_Dias_Acessados_Modulo_Somado;Turno_TempoUsoTotal;Turno_TempoUsoTotal_Somado;QuantidadeMatriculasValidas;QuantidadeMatriculasAprovadas;MatriculasPercentualAproveitamento;StatusMatricula;Evadido;Forum_Quantidade_Post;Forum_Quantidade_Post_Somado;Forum_Quantidade_Visualizacoes;Forum_Quantidade_Visualizacoes_Somado;Forum_TempoUso_Somado;Chat_Quantidade_Mensagens;Chat_Quantidade_Mensagens_Somado;Chat_TempoUso;Chat_TempoUso_Somado;Turno_PercentualUsoMadrugada;Turno_PercentualUsoMadrugada_Somado;Turno_PercentualUsoManha;Turno_PercentualUsoManha_Somado;Turno_PercentualUsoTarde;Turno_PercentualUsoTarde_Somado;Turno_PercentualUsoNoite;Turno_PercentualUsoNoite_Somado;Turno_TempoUsoMadrugada;Turno_TempoUsoMadrugada_Somado;Turno_TempoUsoManha;Turno_TempoUsoManha_Somado;Turno_TempoUsoTarde;Turno_TempoUsoTarde_Somado;Turno_TempoUsoNoite;Turno_TempoUsoNoite_Somado;Assignment_Post_Quantidade;Assignment_Post_Quantidade_Somado;Assignment_View_Quantidade;Assignment_View_Quantidade_Somado;Assignment_View_TempoUso;Assignment_View_TempoUso_Somado;Resource_View_Quantidade;Resource_View_Quantidade_Somado;Resource_View_Tempo;Resource_View_Tempo_Somado;Questionario_Quantidade;Questionario_Quantidade_Somado;Questionario_TempoUso;Questionario_TempoUso_Somado;Log_Post_Quantidade;Log_Post_Quantidade_Somado;Log_View_Quantidade;Log_View_Quantidade_Somado;Disciplina_Reprovado
36008;50262;20130201;9;6513;6;9;10;5;19;4707;25854;9;9;100;Aprovado;Sucesso;4;20;12;73;3166;0;0;0;285;0;0;0;0;0.150839176;0.216523555;0.849160824;0.783476445;0;0;0;0;710;5598;3997;20256;0;0;3;31;0;0;2;10;127;976;0;1;0;2217;4;47;48;281;0
36057;50262;20130201;9;6513;6;19;23;6;34;7031;48245;6;3;50;Aprovado;Sucesso;2;15;11;103;2982;0;6;0;1046;0.543023752;0.160866411;0.043806002;0.034946627;0.042668184;0.319266245;0.370502062;0.484920717;3818;7761;308;1686;300;15403;2605;23395;0;0;6;42;0;0;5;31;471;5416;0;1;0;2916;5;70;57;460;0
36075;50262;20130201;9;6513;6;13;3;2;14;5758;38597;9;9;100;Aprovado;Sucesso;2;8;12;59;3764;0;0;0;1464;0;0;0;0;0;0.278467238;1;0.721532762;0;0;0;0;0;10748;5758;27849;0;0;5;33;0;0;4;54;926;9202;0;1;0;623;6;31;42;386;0
36215;50262;20130201;9;6513;6;12;20;5;23;6314;28961;10;10;100;Aprovado;Sucesso;8;23;20;59;3487;0;0;0;0;0;0;0.342572062;0.13973965;0.276845106;0.431442284;0.380582832;0.428818066;0;0;2163;4047;1748;12495;2403;12419;0;0;4;36;0;0;0;21;0;2355;0;1;0;2890;11;65;88;340;0
36222;50262;20130201;9;6513;6;15;1;1;19;1204;53854;10;8;80;Aprovado;Sucesso;0;15;1;54;1134;0;39;0;5759;0;0;0;0.00581201;0;0.105656033;1;0.888531957;0;0;0;313;0;5690;1204;47851;0;0;0;20;0;0;1;47;22;7730;0;1;0;5298;0;96;6;310;0
36253;50262;20130201;9;6513;6;16;24;4;27;12118;89062;9;9;100;Aprovado;Sucesso;9;24;30;153;6922;0;131;0;9146;0;0;0;0.105757787;0.043984156;0.101255305;0.956015844;0.792986908;0;0;0;9419;533;9018;11585;70625;0;0;8;62;0;0;8;50;2238;9394;0;1;12;4849;11;180;112;717;0
36274;50262;20130201;9;6513;6;11;0;0;10;0;18857;9;9;100;Reprovado;ReprEvadiu;0;2;0;19;0;0;0;0;1546;0;0;0;0;0;0.457336798;0;0.542663202;0;0;0;0;0;8624;0;10233;0;0;0;14;0;0;0;43;0;7487;0;1;0;2324;0;21;0;147;0
36279;50262;20130201;9;6513;6;11;3;2;5;2726;7748;9;9;100;Aprovado;Sucesso;0;0;0;3;0;0;0;0;0;0.442039618;0.155524006;0;0;0.557960382;0.196308725;0;0.648167269;1205;1205;0;0;1521;1521;0;5022;0;0;1;3;0;0;9;20;2428;6116;0;0;136;136;0;0;15;39;0
36318;50262;20130201;9;6513;6;14;11;3;26;8970;79789;9;5;55.56;Aprovado;Sucesso;7;28;15;108;4545;0;150;44;10277;0;0.042562258;0.480490524;0.158380228;0.519509476;0.248793693;0;0.550263821;0;3396;4310;12637;4660;19851;0;43905;0;0;8;19;0;0;1;59;161;12898;0;1;0;1340;15;222;76;545;0
36347;50262;20130201;9;6513;6;17;34;3;24;10505;66709;6;3;50;Aprovado;Sucesso;2;9;19;98;3487;0;3;0;2684;0.042551166;0.011437737;0.234745359;0.179316134;0.400285578;0.446731326;0.322417896;0.362514803;447;763;2466;11962;4205;29801;3387;24183;0;0;8;31;0;0;6;104;1614;17767;0;1;0;1395;4;29;99;583;1
36350;50262;20130201;9;6513;6;9;2;1;15;2406;16705;9;6;66.67;Reprovado;ReprEvadiu;0;1;1;9;257;0;13;0;1704;0;0;0.124688279;0.017958695;0;0.291709069;0.875311721;0.690332236;0;0;300;300;0;4873;2106;11532;0;0;5;13;0;0;3;24;360;4208;0;1;0;1866;2;38;12;96;0
36357;50262;20130201;9;6513;6;19;36;4;19;14166;40297;5;5;100;Aprovado;Sucesso;8;21;26;79;6777;0;25;0;1896;0;0;0.484540449;0.181080477;0.437102922;0.211926446;0.078356629;0.606993076;0;0;6864;7297;6192;8540;1110;24460;0;0;2;24;0;0;11;34;1795;4935;0;1;29;1899;11;84;122;390;0
36365;50262;20130201;9;6513;6;11;5;3;21;2650;47978;9;9;100;Aprovado;Sucesso;0;8;4;51;1006;0;142;0;12841;0;0;0;0.019488099;0.458490566;0.048626454;0.541509434;0.931885447;0;0;0;935;1215;2333;1435;44710;0;0;7;31;0;0;6;25;450;4667;0;1;58;2927;2;183;30;281;0
36375;50262;20130201;9;6513;6;15;13;3;17;7975;37734;9;9;100;Aprovado;Sucesso;1;3;10;28;5265;0;9;87;5227;0;0;0.037617555;0.057799332;0.289028213;0.204828537;0.673354232;0.737372131;0;0;300;2181;2305;7729;5370;27824;0;0;1;13;0;0;4;9;478;1626;0;1;21;7980;1;32;45;214;0
36384;50262;20130201;9;6513;6;9;1;1;14;684;33123;9;7;77.78;Reprovado;ReprEvadiu;0;7;3;29;221;0;0;0;1;0;0.091537602;0;0.028831929;1;0.221839809;0;0.657790659;0;3032;0;955;684;7348;0;21788;0;0;1;20;0;0;0;36;0;9982;0;1;0;1471;0;33;8;172;0
36491;50262;20130201;9;6513;6;9;3;2;15;1303;35155;9;9;100;Aprovado;Sucesso;0;5;2;31;779;0;6;0;1154;0;0.043237093;0.488104375;0.01809131;0.511895625;0.193286872;0;0.745384725;0;1520;636;636;667;6795;0;26204;0;0;3;23;0;0;0;25;0;8758;0;1;0;4737;0;35;10;196;0
36615;50262;20130201;9;6513;6;5;0;0;14;0;20823;11;4;36.36;Reprovado;ReprEvadiu;0;9;0;80;0;0;0;0;22;0;0.014407146;0;0.038563127;0;0.237189646;0;0.709840081;0;300;0;803;0;4939;0;14781;0;0;0;26;0;0;0;19;0;1237;0;1;0;1878;0;18;0;299;0
36629;50262;20130201;9;6513;6;14;0;0;8;0;19111;9;7;77.78;Reprovado;ReprEvadiu;0;4;0;33;0;0;1;0;397;0;0.268065512;0;0.015697766;0;0.040395584;0;0.675841139;0;5123;0;300;0;772;0;12916;0;0;0;10;0;0;0;23;0;3502;0;0;0;0;0;7;0;171;0
36637;50262;20130201;9;6513;6;17;20;5;32;11557;106003;10;8;80;Aprovado;Sucesso;4;28;23;120;7057;0;13;0;6768;0;0.042168618;0.310634248;0.275520504;0.423120187;0.148873145;0.266245565;0.533437733;0;4470;3590;29206;4890;15781;3077;56546;0;0;7;50;0;0;10;106;1390;16323;0;1;0;7470;9;100;147;966;0
36675;50262;20130201;9;6513;6;9;8;4;22;4769;28382;10;9;90;Aprovado;Sucesso;2;4;6;33;2040;0;0;0;0;0.069196897;0.022549503;0.202138813;0.367204566;0;0.084032133;0.72866429;0.526213797;330;640;964;10422;0;2385;3475;14935;0;0;8;31;0;0;0;13;0;2273;0;1;0;3998;2;35;36;195;0
36865;50262;20130201;9;6513;6;18;24;4;22;13356;62846;7;7;100;Aprovado;Sucesso;2;9;15;94;7128;0;0;0;106;0;0.050090698;0.123315364;0.096060211;0.400344414;0.323807402;0.476340222;0.530041689;0;3148;1647;6037;5347;20350;6362;33311;0;0;8;43;0;0;2;81;600;11956;0;1;0;1838;4;20;76;528;0
38569;50262;20130201;9;6513;6;10;27;6;29;12182;55238;9;9;100;Aprovado;Sucesso;14;31;19;83;6575;12;31;1178;5867;0;0;0.056066327;0.039610413;0.210474471;0.420779174;0.733459202;0.539610413;0;0;683;2188;2564;23243;8935;29807;0;0;7;32;0;0;2;34;672;5448;0;1;0;2783;32;122;96;417;0
38843;50262;20130201;9;6513;6;13;42;7;29;10401;44057;0;0;0;Aprovado;Sucesso;4;14;12;46;5074;0;0;14;1971;0.059994231;0.1554804;0.207672339;0.213859319;0.335833093;0.269832263;0.396500337;0.360828018;624;6850;2160;9422;3493;11888;4124;15897;0;0;6;23;0;0;0;23;0;2576;0;1;300;3447;6;46;96;433;0
38993;50262;20130201;9;6513;6;14;48;7;32;20337;73487;6;6;100;Aprovado;Sucesso;11;31;46;135;12151;0;31;0;4488;0;0.005307061;0.019766927;0.005470355;0.095982692;0.065467362;0.884250381;0.923755222;0;390;402;402;1952;4811;17983;67884;0;0;14;33;0;0;6;44;406;5494;0;1;0;2007;21;109;173;567;0
39056;50262;20130201;9;6513;6;17;23;5;24;10005;44404;6;5;83.33;Aprovado;Sucesso;17;38;14;56;6340;0;28;5;1914;0;0;0.257871064;0.342559229;0.643178411;0.498446086;0.098950525;0.158994685;0;0;2580;15211;6435;22133;990;7060;0;0;7;23;0;0;2;20;177;3673;0;0;0;89;17;73;92;391;0
39189;50262;20130201;9;6513;6;8;2;1;6;1737;16687;5;2;40;Reprovado;ReprEvadiu;1;6;3;20;982;0;1;0;218;0;0;0.410477835;0.082399473;0;0.017978067;0.589522165;0.899622461;0;0;713;1375;0;300;1024;15012;0;0;4;9;0;0;0;16;0;2743;0;0;0;909;3;29;14;131;0
39412;50262;20130201;9;6513;6;13;56;7;43;22411;137697;5;5;100;Aprovado;Sucesso;11;40;50;229;14115;0;319;69;19315;0.163401901;0.179038033;0.088483334;0.071817106;0.168399447;0.100590427;0.579715318;0.648554435;3662;24653;1983;9889;3774;13851;12992;89304;0;0;2;37;0;0;5;79;1024;18276;0;1;0;3709;20;420;178;944;0
39419;50262;20130201;9;6513;6;16;7;5;31;3220;56263;7;7;100;Aprovado;Sucesso;0;9;4;66;899;0;32;0;4301;0;0.01176617;0;0.011126317;0.234782609;0.064873896;0.765217391;0.912233617;0;662;0;626;756;3650;2464;51325;0;0;3;42;0;0;11;77;630;13070;0;1;0;2356;0;89;30;494;0
39722;50262;20130201;9;6513;6;16;15;4;22;10046;36402;4;3;75;Aprovado;Sucesso;0;2;5;39;1019;0;0;0;2351;0.103225164;0.028487446;0.44565001;0.213202571;0.355663946;0.566727103;0.09546088;0.19158288;1037;1037;4477;7761;3573;20630;959;6974;0;0;26;56;0;0;7;47;1233;6758;0;1;803;5382;4;33;65;297;0
39819;50262;20130201;9;6513;6;9;12;4;34;11578;64484;5;5;100;Aprovado;Sucesso;14;23;20;78;10473;0;65;0;6831;0.457937468;0.235283171;0;0.004776379;0.07367421;0.092674152;0.468388323;0.667266299;5302;15172;0;308;853;5976;5423;43028;0;0;5;50;0;0;2;48;317;8050;0;1;0;4942;26;136;84;427;0
39876;50262;20130201;9;6513;6;9;19;3;24;6931;61731;6;6;100;Aprovado;Sucesso;5;18;23;112;4504;0;69;0;12524;0;0;0;0.071471384;0.215409032;0.236121236;0.784590968;0.69240738;0;0;0;4412;1493;14576;5438;42743;0;0;3;18;0;0;5;41;1042;8335;0;1;0;3493;9;122;80;500;0
39917;50262;20130201;9;6513;6;9;8;3;13;1746;15721;6;6;100;Aprovado;Sucesso;1;6;2;23;979;0;3;59;546;0;0;0;0.094141594;0.582474227;0.208574518;0.417525773;0.697283888;0;0;0;1480;1017;3279;729;10962;0;0;0;4;0;0;0;17;0;4895;0;0;0;0;2;12;17;121;0
39946;50262;20130201;9;6513;6;19;91;6;42;14922;211752;6;6;100;Aprovado;Sucesso;9;78;84;697;5026;0;109;13;11364;0.020908725;0.011130946;0.351963544;0.153656164;0.220680874;0.1803761;0.406446857;0.65483679;312;2357;5252;32537;3293;38195;6065;138663;0;0;3;45;0;0;7;94;548;11268;0;1;0;389;15;218;262;2719;0
39972;50262;20130201;9;6513;6;10;51;5;26;17899;69705;7;7;100;Aprovado;Sucesso;8;20;83;158;9942;0;9;150;4941;0;0;0.478015532;0.363402912;0.322923068;0.334524066;0.1990614;0.302073022;0;0;8556;25331;5780;23318;3563;21056;0;0;6;40;0;0;20;153;1629;19635;0;1;0;2593;11;55;257;747;0
39975;50262;20130201;9;6513;6;18;31;7;41;25294;95579;5;5;100;Aprovado;Sucesso;6;15;18;78;12946;0;1;0;806;0.13762157;0.069983992;0.26314541;0.219274108;0.116074958;0.267129809;0.483158061;0.443612091;3481;6689;6656;20958;2936;25532;12221;42400;0;0;14;35;0;0;23;91;4567;18989;0;1;0;4893;8;59;147;624;0
40022;50262;20130201;9;6513;6;14;9;3;27;5823;56436;5;5;100;Aprovado;Sucesso;2;26;6;55;2904;0;114;0;8939;0;0;0.051519835;0.084768587;0.14683153;0.221241761;0.801648635;0.693989652;0;0;300;4784;855;12486;4668;39166;0;0;2;21;0;0;7;51;1320;9945;0;1;0;4326;4;179;37;354;0
40135;50262;20130201;9;6513;6;15;52;6;36;16992;88419;5;5;100;Aprovado;Sucesso;5;19;62;200;11778;0;9;77;4547;0.049729284;0.085615083;0.17596516;0.110801977;0.362758945;0.38855902;0.41154661;0.41502392;845;7570;2990;9797;6164;34356;6993;36696;0;0;7;43;0;0;2;69;397;18034;0;1;0;757;9;48;180;778;0
40168;50262;20130201;9;6513;6;15;17;6;33;6341;37613;6;3;50;Reprovado;ReprEvadiu;0;4;6;46;832;0;4;0;1081;0;0;0.316826999;0.265785766;0.366188298;0.310690453;0.316984703;0.423523782;0;0;2009;9997;2322;11686;2010;15930;0;0;12;43;0;0;2;37;421;5933;0;1;0;2591;2;24;45;299;0
40169;50262;20130201;9;6513;6;9;8;4;30;6936;87072;5;5;100;Aprovado;Sucesso;4;31;11;97;5096;0;312;0;19993;0;0.003468394;0.046136101;0.128537302;0.512975779;0.067691106;0.44088812;0.800303197;0;302;320;11192;3558;5894;3058;69684;0;0;3;30;0;0;4;97;826;20842;0;1;0;3150;5;380;48;579;0
40271;50262;20130201;9;6513;6;19;28;4;26;7320;50496;6;6;100;Aprovado;Sucesso;4;13;15;82;3149;0;24;97;4232;0;0;0;0;0.469808743;0.342938054;0.530191257;0.657061946;0;0;0;0;3439;17317;3881;33179;0;0;5;14;0;0;12;47;1134;9214;0;1;8;2633;5;74;90;422;0
40309;50262;20130201;9;6513;6;19;11;5;37;11129;89281;4;4;100;Aprovado;Sucesso;7;52;31;170;9182;0;2;0;1640;0;0.003472183;0.114026417;0.117135785;0;0.075861605;0.885973583;0.803530426;0;310;1269;10458;0;6773;9860;71740;0;0;3;40;0;0;7;74;893;14510;0;1;0;2892;11;110;109;688;0
40640;50262;20130201;9;6513;6;8;6;2;21;3829;35100;6;6;100;Aprovado;Sucesso;2;7;14;43;2932;0;0;0;1212;0.112300862;0.074900285;0;0;0;0.042165242;0.887699138;0.882934473;430;2629;0;0;0;1480;3399;30991;0;0;1;22;0;0;4;50;363;8214;0;1;0;3924;2;63;39;212;0
40720;50262;20130201;9;6513;6;8;18;3;30;6615;65980;6;5;83.33;Aprovado;Sucesso;1;11;5;85;1261;0;2;0;1790;0;0;0.084656085;0.252894817;0.774300831;0.295392543;0.141043084;0.45171264;0;0;560;16686;5122;19490;933;29804;0;0;3;39;0;0;2;79;973;11691;0;1;0;787;1;29;42;566;0
40777;50262;20130201;9;6513;6;9;24;6;30;13560;49851;6;6;100;Aprovado;Sucesso;6;15;20;60;5934;0;0;0;28;0;0;0.143215339;0.14465106;0.210176991;0.259934605;0.64660767;0.595414335;0;0;1942;7211;2850;12958;8768;29682;0;0;13;44;0;0;18;76;1940;8283;0;1;41;3362;12;46;119;446;0
40974;50262;20130201;9;6513;6;15;15;3;25;9825;55578;5;5;100;Aprovado;Sucesso;10;21;21;88;7023;0;51;218;6576;0;0;0.030534351;0.083882112;0.807735369;0.320684443;0.16173028;0.595433445;0;0;300;4662;7936;17823;1589;33093;0;0;6;31;0;0;6;76;930;11390;0;1;0;3496;12;109;86;417;0
41089;50262;20130201;9;6513;6;11;8;2;13;3202;26868;6;6;100;Aprovado;Sucesso;0;6;2;19;1259;0;0;0;0;0;0;0.261399126;0.172882239;0.34478451;0.236042876;0.393816365;0.591074885;0;0;837;4645;1104;6342;1261;15881;0;0;6;20;0;0;2;27;543;6240;0;1;0;3093;2;29;19;150;0
41101;50262;20130201;9;6513;6;12;8;2;16;5195;51191;5;5;100;Aprovado;Sucesso;2;13;11;84;3125;0;18;68;2290;0;0.008595261;0;0.06731652;0.448508181;0.194506847;0.551491819;0.729581372;0;440;0;3446;2330;9957;2865;37348;0;0;5;42;0;0;6;57;515;10623;0;1;300;2208;4;67;46;482;0
41126;50262;20130201;9;6513;6;9;10;2;22;4280;45005;5;5;100;Aprovado;Sucesso;3;13;9;53;2782;0;0;0;1293;0;0;0.632242991;0.18649039;0.128037383;0.381268748;0.239719626;0.432240862;0;0;2706;8393;548;17159;1026;19453;0;0;6;30;0;0;3;67;489;8662;0;1;0;4379;4;44;40;393;0
41185;50262;20130201;9;6513;6;8;3;1;13;2035;24120;7;6;85.71;Reprovado;ReprEvadiu;1;9;2;45;1683;0;59;0;3171;0;0;1;0.368573798;0;0.18615257;0;0.445273632;0;0;2035;8890;0;4490;0;10740;0;0;1;19;0;0;0;23;0;3817;0;1;0;690;1;94;12;216;0
41299;50262;20130201;9;6513;6;9;12;6;29;6160;41340;6;6;100;Aprovado;Sucesso;2;10;4;47;3189;0;50;0;6435;0;0;0.180681818;0.108563135;0;0.048403483;0.819318182;0.843033382;0;0;1113;4488;0;2001;5047;34851;0;0;3;18;0;0;13;35;1057;5604;0;1;0;711;4;99;41;279;0
41306;50262;20130201;9;6513;6;11;22;5;30;12214;68411;7;7;100;Aprovado;Sucesso;8;25;21;94;7923;0;117;0;11558;0;0.007659587;0.112821353;0.157650086;0.650073686;0.277469998;0.237104962;0.55722033;0;524;1378;10785;7940;18982;2896;38120;0;0;3;24;0;0;3;47;1052;12898;0;1;0;331;8;156;87;497;0
41337;50262;20130201;9;6513;6;9;0;1;7;363;15602;5;5;100;Aprovado;Sucesso;0;5;0;17;0;0;0;0;104;0;0.82380464;0;0;1;0.023266248;0;0.152929112;0;12853;0;0;363;363;0;2386;0;0;2;10;0;0;0;15;0;4137;0;1;0;2050;0;28;2;101;0
41365;50262;20130201;9;6513;6;11;6;2;14;5308;35555;5;4;80;Aprovado;Sucesso;2;7;9;57;2148;0;38;0;4454;0;0;0.192916353;0.052088314;0;0.133202081;0.807083647;0.814709605;0;0;1024;1852;0;4736;4284;28967;0;0;7;39;0;0;4;54;664;7702;0;1;0;897;4;84;37;348;0
41482;50262;20130201;9;6513;6;16;14;4;23;5365;28225;5;5;100;Aprovado;Sucesso;2;9;2;19;741;0;1;0;1965;0.076234856;0.0144907;0;0;0.657036347;0.479681134;0.266728798;0.505828167;409;409;0;0;3525;13539;1431;14277;0;0;5;17;0;0;1;6;70;1494;0;1;0;587;4;37;28;182;0
41483;50262;20130201;9;6513;6;12;11;3;29;5015;72481;5;5;100;Aprovado;Sucesso;0;17;9;152;1917;0;90;0;8505;0;0.006194727;0;0.040176046;0.53220339;0.309819125;0.46779661;0.643810102;0;449;0;2912;2669;22456;2346;46664;0;0;5;42;0;0;3;75;1321;8817;0;1;0;2128;2;129;47;812;0
41758;50262;20130201;9;6513;6;3;0;0;4;0;12693;4;1;25;Reprovado;ReprEvadiu;0;8;0;17;0;0;2;0;432;0;0;0;0.30465611;0;0;0;0.69534389;0;0;0;3867;0;0;0;8826;0;0;0;5;0;0;0;14;0;3008;0;0;0;0;0;13;0;110;0
41815;50262;20130201;9;6513;6;9;42;7;36;11678;96092;5;5;100;Aprovado;Sucesso;5;25;36;166;6440;0;40;20;13651;0.039561569;0.004807892;0.062082548;0.062835616;0.480989896;0.300004163;0.417365987;0.632352329;462;462;725;6038;5617;28828;4874;60764;0;0;9;47;0;0;5;74;232;11404;0;1;32;2925;8;88;162;860;0
43464;50262;20130201;9;6513;6;18;9;3;29;3751;72037;3;3;100;Aprovado;Sucesso;1;21;7;111;2286;0;1;0;1874;0;0.086899788;0;0.121631939;0;0.329191943;1;0.46227633;0;6260;0;8762;0;23714;3751;33301;0;0;3;41;0;0;0;88;0;13125;0;1;0;1284;1;46;30;697;0
43981;50262;20130201;9;6513;6;10;37;6;37;28241;146472;3;3;100;Aprovado;Sucesso;10;20;74;280;20625;0;28;0;8327;0.013172338;0.170162215;0.239580751;0.151517013;0.303353281;0.216389481;0.44389363;0.461931291;372;24924;6766;22193;8567;31695;12536;67660;0;0;11;125;0;0;13;116;3332;21464;0;1;7;2517;11;85;257;1205;0
43990;50262;20130201;9;6513;6;11;19;2;18;10553;35458;1;1;100;Aprovado;Sucesso;8;18;15;44;6218;0;0;0;29;0;0;0.678764332;0.390151729;0.187245333;0.368520503;0.133990335;0.241327768;0;0;7163;13834;1976;13067;1414;8557;0;0;8;23;0;0;7;38;597;3787;0;1;0;2836;14;55;79;303;0
44000;50262;20130201;9;6513;6;14;21;6;33;11138;66324;2;2;100;Aprovado;Sucesso;7;32;34;151;8029;0;4;0;841;0;0;0.17292153;0.181623545;0.454390375;0.388426512;0.372688095;0.429949943;0;0;1926;12046;5061;25762;4151;28516;0;0;5;37;0;0;4;17;598;3581;0;1;0;2200;11;62;129;540;0
44006;50262;20130201;9;6513;6;9;15;3;12;7369;27142;2;2;100;Reprovado;ReprEvadiu;4;12;10;41;3176;0;0;0;49;0.056588411;0.015363643;0.3632786;0.139746518;0;0.240254955;0.58013299;0.604634883;417;417;2677;3793;0;6521;4275;16411;0;0;10;16;0;0;9;34;541;6204;0;0;82;1028;7;19;74;235;0
44022;50262;20130201;9;6513;6;17;43;7;44;10018;120750;2;2;100;Aprovado;Sucesso;3;20;23;244;3617;0;95;0;9392;0;0;0.029946097;0.024380952;0.382112198;0.214443064;0.587941705;0.761175983;0;0;300;2944;3828;25894;5890;91912;0;0;1;46;0;0;4;70;681;8526;0;1;0;1645;5;139;97;1076;0
44024;50262;20130201;9;6513;6;14;22;5;40;7058;112715;2;2;100;Aprovado;Sucesso;1;26;23;259;3810;0;56;0;3928;0;0.004923923;0.1037121;0.109231247;0.651742703;0.441263363;0.244545197;0.444581467;0;555;732;12312;4600;49737;1726;50111;0;0;1;28;0;0;4;59;63;5374;0;1;0;1486;1;142;66;1007;0
44091;50262;20130201;9;6513;6;16;32;6;28;34055;100912;2;2;100;Aprovado;Sucesso;20;54;55;151;25439;28;96;3961;12583;0;0;0.242255175;0.165044792;0.076435178;0.185151419;0.681309646;0.649803789;0;0;8250;16655;2603;18684;23202;65573;0;0;3;40;0;0;10;59;1262;7928;0;1;0;4586;77;261;221;671;0
44336;50262;20130201;9;6513;6;9;24;3;19;7556;34883;1;1;100;Aprovado;Sucesso;5;25;26;81;4902;0;6;0;1037;0.209634727;0.045408938;0;0.083851733;0.078215987;0.155261875;0.712149285;0.715477453;1584;1584;0;2925;591;5416;5381;24958;0;0;8;29;0;0;10;37;1078;4412;0;1;11;2369;8;57;133;514;0
44994;50262;20130201;9;6513;6;9;10;3;22;7088;42889;0;0;0;Aprovado;Sucesso;3;10;15;81;4842;0;1;0;2654;0;0;0.2251693;0.242626314;0.7748307;0.604513978;0;0.152859708;0;0;1596;10406;5492;25927;0;6556;0;0;9;30;0;0;8;52;725;4951;0;1;0;2660;5;43;71;455;0
45407;50262;20130201;9;6513;6;16;12;2;16;7492;40144;0;0;0;Aprovado;Sucesso;3;12;12;48;5642;0;20;0;2785;0;0;0.069540844;0.088232363;0.478643887;0.189492826;0.45181527;0.722274811;0;0;521;3542;3586;7607;3385;28995;0;0;7;26;0;0;7;31;748;6281;0;0;0;82;9;43;63;347;0
45607;50262;20130201;9;6513;6;9;19;4;28;8504;72950;0;0;0;Aprovado;Sucesso;2;24;18;133;2746;0;70;0;5462;0;0.004893763;0;0.034941741;0.044684854;0.062810144;0.955315146;0.897354352;0;357;0;2549;380;4582;8124;65462;0;0;4;30;0;0;7;83;2097;14240;0;1;0;3310;3;138;74;627;0
45684;50262;20130201;9;6513;6;18;15;3;23;9881;82802;0;0;0;Aprovado;Sucesso;8;25;9;132;6238;0;14;0;2756;0;0;0;0.144489264;0.215362818;0.306478104;0.784637182;0.549032632;0;0;0;11964;2128;25377;7753;45461;0;0;1;47;0;0;3;96;1625;13977;0;1;0;4434;8;83;49;868;0
46000;50262;20130201;9;6513;6;19;12;3;17;2939;33512;0;0;0;Aprovado;Sucesso;4;12;5;50;1633;0;43;20;6123;0;0;0.338890779;0.029720697;0;0.074480783;0.661109221;0.89579852;0;0;996;996;0;2496;1943;30020;0;0;3;32;0;0;0;28;0;3731;0;1;308;2568;5;91;45;436;0
1436;97597;20130201;9;6514;6;9;8;1;12;2916;16929;1;1;100;Aprovado;Sucesso;2;5;4;15;573;0;0;55;263;0;0;0;0.120326068;0.537379973;0.281942229;0.462620027;0.597731703;0;0;0;2037;1567;4773;1349;10119;0;0;1;10;0;0;0;24;0;4731;0;0;0;0;2;7;17;145;0
3185;97597;20130201;9;6514;6;11;2;2;9;627;13688;4;3;75;Reprovado;ReprEvadiu;0;4;1;24;317;0;0;0;322;0;0;0;0;0;0;1;1;0;0;0;0;0;0;627;13688;0;0;1;7;0;0;0;8;0;1741;0;0;0;0;0;4;5;100;0
6505;97597;20130201;9;6514;6;6;2;1;4;502;8014;0;0;0;Desistente;ReprEvadiu;0;3;0;6;0;2;11;85;4310;0;0;0;0;0;0;1;1;0;0;0;0;0;0;502;8014;0;0;2;2;0;0;1;9;34;959;0;0;0;0;2;14;9;43;0
7146;97597;20130201;9;6514;6;11;8;5;21;3379;30507;0;0;0;Aprovado;Sucesso;1;5;3;29;1537;0;1;0;1080;0.131399822;0.014554037;0.212488902;0.093585079;0.389760284;0.145704265;0.266350991;0.74615662;444;444;718;2855;1317;4445;900;22763;0;0;0;11;0;0;2;38;400;5780;0;0;0;0;1;8;23;244;0
9309;97597;20130201;9;6514;6;14;2;2;11;713;9197;0;0;0;Aprovado;Sucesso;0;2;2;12;600;0;17;60;3009;0;0;0;0;0;0.065238665;1;0.934761335;0;0;0;0;0;600;713;8597;0;0;2;3;0;0;0;0;0;0;0;0;0;0;2;21;7;51;0
9475;97597;20130201;9;6514;6;1;0;0;1;0;709;12;0;0;Reprovado;ReprEvadiu;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;709;0;0;0;0;0;0;0;0;0;2;0;244;0;0;0;0;0;0;0;11;1
12626;97597;20130201;9;6514;6;11;13;3;24;5692;71305;0;0;0;Aprovado;Sucesso;0;7;2;42;277;0;2;25;3353;0;0;0;0.108295351;0.489634575;0.265142697;0.510365425;0.626561952;0;0;0;7722;2787;18906;2905;44677;0;0;0;16;0;0;0;32;0;8253;0;0;0;0;0;11;68;499;0
