CodigoDisciplina;PeriodoLetivo;CodigoTurma;Login_Quantidade;Numero_Dias_Acessados_Modulo_Somado;Turno_TempoUsoTotal_Somado;Evadido;Forum_Quantidade_Post_Somado;Forum_Quantidade_Visualizacoes_Somado;Forum_TempoUso_Somado;Chat_Quantidade_Mensagens_Somado;Chat_TempoUso_Somado;Turno_PercentualUsoMadrugada_Somado;Turno_PercentualUsoManha_Somado;Turno_PercentualUsoTarde_Somado;Turno_PercentualUsoNoite_Somado;Turno_TempoUsoMadrugada_Somado;Turno_TempoUsoManha_Somado;Turno_TempoUsoTarde_Somado;Turno_TempoUsoNoite_Somado;Assignment_Post_Quantidade_Somado;Assignment_View_Quantidade_Somado;Assignment_View_TempoUso_Somado;Resource_View_Quantidade_Somado;Resource_View_Tempo_Somado;Questionario_Quantidade_Somado;Questionario_TempoUso_Somado;Log_Post_Quantidade_Somado;Log_View_Quantidade_Somado
60465;20130102;6401;199;24;154218;Sucesso;17;256;6326;21;7372;0.048340661;0.11500603;0.230213075;0.606440234;7455;17736;35503;93524;0;23;0;144;18983;0;0;44;1424
60465;20130102;6401;23;19;52513;Sucesso;11;81;2777;0;966;0.005712871;0.190409994;0.235313161;0.568563975;300;9999;12357;29857;0;15;0;57;8406;0;0;17;466
60465;20130102;6401;16;17;30366;ReprEvadiu;2;28;1927;0;582;0;0.025060923;0.366199038;0.608740038;0;761;11120;18485;0;14;0;87;8586;0;0;4;289
60465;20130102;6401;0;7;8268;ReprEvadiu;0;2;0;3;1662;0.151427189;0;0.03628447;0.812288341;1252;0;300;6716;0;4;0;26;2343;0;0;3;61
60465;20130102;6401;22;14;24860;ReprEvadiu;0;21;8071;0;1398;0.013596138;0.039058729;0.147948512;0.799396621;338;971;3678;19873;0;7;0;32;6052;0;0;2;180
60465;20130102;6401;18;10;23656;ReprEvadiu;0;20;2555;6;3187;0;0.069918837;0.315099763;0.6149814;0;1654;7454;14548;0;6;0;41;6838;0;0;8;195
60465;20130102;6401;40;21;63255;Sucesso;10;85;5769;43;6896;0;0.161631492;0.195336337;0.643032171;0;10224;12356;40675;0;19;0;98;18418;0;0;57;487
60465;20130102;6401;25;20;23832;Sucesso;0;7;304;10;1697;0.047205438;0.122985901;0.38582578;0.44398288;1125;2931;9195;10581;0;19;0;39;6507;0;0;14;159
60465;20130102;6401;25;17;41630;ReprEvadiu;2;35;4609;0;694;0;0.200192169;0.084242133;0.715565698;0;8334;3507;29789;0;14;0;54;11242;0;0;4;275
60465;20130102;6401;0;4;3305;ReprEvadiu;0;4;0;0;0;0;0.590620272;0.298940998;0.110438729;0;1952;988;365;0;1;0;8;788;0;0;0;31
60465;20130102;6401;2;8;18631;ReprEvadiu;1;4;0;28;3982;0;0;0;1;0;0;0;18631;0;10;0;32;7191;0;0;29;88
60465;20130102;6401;10;11;9101;Sucesso;0;5;1056;0;781;0;0.159323151;0.274475332;0.566201516;0;1450;2498;5153;0;13;0;23;2326;0;0;2;96
60465;20130102;6401;0;4;1892;ReprEvadiu;0;1;0;0;0;0;0.199260042;0.38372093;0.417019027;0;377;726;789;0;2;0;6;438;0;0;0;31
60465;20130102;6401;38;18;31332;Sucesso;12;99;3129;0;2195;0.009670624;0.148378654;0.413411209;0.428539512;303;4649;12953;13427;0;5;0;45;2400;0;0;14;441
60465;20130102;6401;7;12;11408;Sucesso;0;3;1039;9;1671;0;0.07319425;0.0625;0.86430575;0;835;713;9860;0;6;0;30;4238;0;0;11;71
60465;20130102;6401;22;16;24958;ReprEvadiu;0;7;1349;10;2288;0;0.022277426;0.498116836;0.479605738;0;556;12432;11970;0;9;0;34;6067;0;0;14;172
60465;20130102;6401;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60465;20130102;6401;11;8;16350;ReprEvadiu;0;9;317;0;460;0.021223242;0.090091743;0;0.888685015;347;1473;0;14530;0;10;0;43;5010;0;0;0;180
60465;20130102;6401;7;8;9555;ReprEvadiu;0;1;327;0;56;0;0.544845631;0.404500262;0.050654108;0;5206;3865;484;0;5;0;41;3643;0;0;2;92
60465;20130102;6401;3;7;6998;ReprEvadiu;0;7;494;0;1215;0;0;0.447985139;0.552014861;0;0;3135;3863;0;3;0;14;1971;0;0;0;56
60465;20130102;6401;17;9;27462;Sucesso;0;15;358;0;447;0.127230355;0.033027456;0.327543515;0.512198675;3494;907;8995;14066;0;13;0;54;9271;0;0;2;234
60465;20130102;6401;49;11;25136;ReprEvadiu;0;38;1424;0;701;0.233728517;0;0.162197645;0.604073838;5875;0;4077;15184;0;24;0;35;5312;0;0;2;262
60465;20130102;6402;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60465;20130102;6402;4;5;8702;Sucesso;0;0;0;0;0;0;0;0.743047575;0.256952425;0;0;6466;2236;0;1;0;12;2797;0;0;0;41
60465;20130102;6402;0;3;600;ReprEvadiu;0;0;0;0;0;0;0;1;0;0;0;600;0;0;0;0;0;0;0;0;0;3
60465;20130102;6402;10;13;12897;Sucesso;3;9;19;34;4591;0;0.048693495;0.194929053;0.756377452;0;628;2514;9755;0;8;0;21;3098;0;0;45;72
60465;20130102;6402;7;7;14357;Sucesso;1;3;0;1;109;0;0.073483318;0.550532841;0.375983841;0;1055;7904;5398;0;3;0;31;8078;0;0;4;75
60465;20130102;6402;8;3;3756;ReprEvadiu;1;3;289;0;0;0;0.030617678;0.417731629;0.551650692;0;115;1569;2072;0;9;0;8;1006;0;0;15;35
60465;20130102;6402;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60465;20130102;6402;12;14;18044;ReprEvadiu;2;13;184;0;305;0;0.315340279;0.22389714;0.46076258;0;5690;4040;8314;0;9;0;68;10566;0;0;8;162
60465;20130102;6402;7;11;10814;ReprEvadiu;1;4;0;0;0;0.54179767;0.032920289;0;0.425282042;5859;356;0;4599;0;4;0;20;5070;0;0;3;73
60465;20130102;6402;0;3;4663;ReprEvadiu;0;8;0;0;300;0;0.064336264;0.142183144;0.793480592;0;300;663;3700;0;0;0;12;2035;0;0;0;36
60465;20130102;6402;14;7;17956;Sucesso;0;5;2822;0;813;0.016707507;0;0.100356427;0.882936066;300;0;1802;15854;0;3;0;30;3811;0;0;2;133
60465;20130102;6402;2;7;8252;ReprEvadiu;0;5;0;18;2273;0.135118759;0;0.289990305;0.574890936;1115;0;2393;4744;0;2;0;18;3264;0;0;18;43
60465;20130102;6402;9;14;44421;ReprEvadiu;3;18;0;0;29;0.007136264;0.325634272;0.49490106;0.172328403;317;14465;21984;7655;0;12;0;71;16397;0;0;5;255
60465;20130102;6402;13;13;21972;ReprEvadiu;1;17;617;0;2;0.033042054;0.033451666;0.443109412;0.490396869;726;735;9736;10775;0;6;0;61;10256;0;0;5;176
60465;20130102;6402;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60465;20130102;6402;21;9;19142;Sucesso;3;27;1679;2;361;0;0;0.077839306;0.922160694;0;0;1490;17652;0;6;0;78;10578;0;0;5;175
60465;20130102;6402;7;4;6412;ReprEvadiu;0;6;1285;0;0;0;0;0.046787274;0.953212726;0;0;300;6112;0;4;0;22;2054;0;0;0;89
60465;20130102;6402;1;6;8510;Sucesso;0;1;0;0;0;0.04159812;0.168155112;0;0.790246769;354;1431;0;6725;0;3;0;20;2372;0;0;2;61
60465;20130102;6402;9;15;12598;Sucesso;0;6;0;0;32;0;0.024686458;0.311874901;0.663438641;0;311;3929;8358;0;7;0;26;8279;0;0;2;93
60465;20130102;6402;4;15;30103;ReprEvadiu;4;32;375;46;5162;0;0.261070325;0.331760954;0.407168721;0;7859;9987;12257;0;1;0;50;7345;0;0;50;219
60465;20130102;6402;1;3;3276;ReprEvadiu;0;0;0;0;0;0.400793651;0.411477411;0.187728938;0;1313;1348;615;0;0;0;0;14;2590;0;0;0;20
60465;20130102;6402;13;8;26333;ReprEvadiu;0;17;2158;4;1350;0;0.236319447;0.43466373;0.329016823;0;6223;11446;8664;0;4;0;48;7751;0;0;6;183
60465;20130102;6402;15;10;21371;ReprEvadiu;1;15;1205;34;6768;0;0.014037715;0.333395723;0.652566562;0;300;7125;13946;0;7;0;48;8032;0;0;45;157
60465;20130102;6402;13;15;30784;ReprEvadiu;1;24;2834;9;3531;0.104827183;0.222908004;0.219789501;0.452475312;3227;6862;6766;13929;0;8;0;98;16640;0;0;12;271
60465;20130102;6402;32;14;36171;Sucesso;4;70;5342;0;1629;0;0.112908131;0.652041691;0.235050178;0;4084;23585;8502;0;7;0;85;14860;0;0;8;380
60465;20130102;6402;19;17;38526;ReprEvadiu;5;62;3479;74;7228;0.016715984;0.051861081;0.292970981;0.638451955;644;1998;11287;24597;0;6;0;87;9737;0;0;86;351
60465;20130102;6402;2;9;8408;ReprEvadiu;1;12;0;3;727;0;0.153425309;0;0.846574691;0;1290;0;7118;0;0;0;25;5081;0;0;4;80
60465;20130102;6402;0;1;856;ReprEvadiu;1;3;0;0;3;0;0;0;1;0;0;0;856;0;0;0;1;171;0;0;1;18
60465;20130102;6402;7;7;3103;ReprEvadiu;0;2;197;0;0;0;0.428939736;0;0.571060264;0;1331;0;1772;0;6;0;12;737;0;0;2;31
60465;20130102;6402;8;4;20164;ReprEvadiu;0;9;225;0;6;0;0;0;1;0;0;0;20164;0;1;0;42;6206;0;0;0;158
60465;20130102;6402;7;7;8193;Sucesso;0;4;415;1;1059;0;0;0.217014525;0.782985475;0;0;1778;6415;0;2;0;13;2823;0;0;2;73
60465;20130102;6402;9;10;19726;ReprEvadiu;3;30;1274;0;53;0.015208354;0.172259961;0.513281963;0.299249721;300;3398;10125;5903;0;8;0;38;7662;0;0;4;176
60465;20130102;6402;1;3;2459;ReprEvadiu;0;3;605;0;0;0;0.122000813;0;0.877999187;0;300;0;2159;0;2;0;9;1521;0;0;0;30
60465;20130201;6590;0;1;1172;ReprEvadiu;0;0;0;0;0;0;1;0;0;0;1172;0;0;0;0;0;2;400;0;0;0;11
60465;20130201;6590;7;13;11410;Sucesso;1;11;305;0;0;0;0.18948291;0.46266433;0.347852761;0;2162;5279;3969;0;10;0;10;1229;0;0;7;78
60465;20130201;6590;5;6;6253;ReprEvadiu;1;9;697;0;0;0;0;0.078682233;0.921317767;0;0;492;5761;0;6;0;14;2088;0;0;3;55
60465;20130201;6590;2;6;3570;ReprEvadiu;1;6;841;0;0;0;0;0.371708683;0.628291317;0;0;1327;2243;0;2;0;7;754;0;0;1;31
60465;20130201;6590;14;11;16154;Sucesso;0;20;850;48;5388;0;0.037947258;0.371486938;0.590565804;0;613;6001;9540;0;6;0;15;1499;0;0;48;111
60465;20130201;6590;0;1;324;ReprEvadiu;0;1;0;0;0;0;0;0;1;0;0;0;324;0;0;0;0;0;0;0;0;2
60465;20130201;6590;4;10;16851;ReprEvadiu;1;6;0;0;230;0.018040472;0.109489051;0.044092339;0.828378138;304;1845;743;13959;0;7;0;25;5441;0;0;3;111
60465;20130201;6590;4;2;4628;ReprEvadiu;0;4;2045;0;0;0;0.064822818;0;0.935177182;0;300;0;4328;0;3;0;5;792;0;0;2;30
60465;20130201;6590;13;16;21592;Sucesso;1;17;278;0;331;0;0.468136347;0.241663579;0.290200074;0;10108;5218;6266;0;16;0;30;7738;0;0;3;150
60465;20130201;6590;53;18;27560;Sucesso;4;41;4369;12;1965;0;0.169920174;0.305551524;0.524528302;0;4683;8421;14456;0;13;0;45;6628;0;0;16;244
60465;20130201;6590;12;11;15232;Sucesso;5;19;605;9;1859;0.028361345;0.037421218;0.04792542;0.886292017;432;570;730;13500;0;7;0;23;4232;0;0;20;109
60465;20130201;6590;11;11;16778;Sucesso;2;5;0;0;0;0;0.059125045;0.077840029;0.863034927;0;992;1306;14480;0;5;0;26;3253;0;0;4;81
60465;20130201;6590;7;5;5110;ReprEvadiu;1;4;0;0;0;0;0.095107632;0.3037182;0.601174168;0;486;1552;3072;0;9;0;7;1952;0;0;3;37
60465;20130201;6590;5;9;13850;Sucesso;1;14;1206;13;5168;0;0;0.157906137;0.842093863;0;0;2187;11663;0;3;0;9;1527;0;0;16;103
60465;20130201;6590;6;12;18620;Sucesso;0;11;34;0;363;0.133727175;0;0.083458647;0.782814178;2490;0;1554;14576;0;3;0;49;8578;0;0;2;125
60465;20130201;6590;32;19;39838;Sucesso;2;46;5381;37;6073;0.054194488;0.10151112;0.318314172;0.52598022;2159;4044;12681;20954;0;9;0;24;5325;0;0;41;247
60465;20130201;6590;3;6;4129;ReprEvadiu;0;0;0;0;0;0;0.368127876;0.559215306;0.072656818;0;1520;2309;300;0;0;0;26;2622;0;0;0;38
60465;20130201;6590;11;20;30834;Sucesso;4;31;64;5;1221;0;0.192676915;0.062139197;0.745183888;0;5941;1916;22977;0;15;0;101;14545;0;0;15;276
60465;20130201;6590;0;3;680;ReprEvadiu;0;0;0;0;347;0;0.441176471;0;0.558823529;0;300;0;380;0;0;0;0;0;0;0;0;7
60465;20130201;6590;17;19;32346;Sucesso;7;37;296;0;866;0.097755518;0;0.23236258;0.669881902;3162;0;7516;21668;0;7;0;84;10892;0;0;10;338
60465;20130201;6590;26;8;30335;ReprEvadiu;1;40;4243;0;1047;0;0;0.822119664;0.177880336;0;0;24939;5396;0;11;0;20;4296;0;0;3;189
60465;20130201;6590;7;8;7967;Sucesso;0;6;382;0;326;0;0;0.680306263;0.319693737;0;0;5420;2547;0;4;0;23;4916;0;0;2;74
60465;20130201;6590;31;19;27756;ReprEvadiu;0;32;1760;15;2778;0;0.045143392;0.345943219;0.608913388;0;1253;9602;16901;0;7;0;55;4041;0;0;15;291
60465;20130201;6590;3;7;7385;Sucesso;1;8;34;1;321;0;0;0.309952607;0.690047393;0;0;2289;5096;0;5;0;16;3461;0;0;4;61
60465;20130201;6590;25;24;46804;Sucesso;2;55;1616;14;4011;0;0;0.291684471;0.708315529;0;0;13652;33152;0;7;0;86;13053;0;0;18;373
60465;20130201;6590;25;24;37469;Sucesso;3;48;2607;0;305;0;0.118844912;0.569590862;0.311564226;0;4453;21342;11674;0;5;0;47;6506;0;0;11;277
60465;20130201;6590;28;11;18465;ReprEvadiu;4;29;115;5;1600;0;0.271649066;0.299972922;0.428378012;0;5016;5539;7910;0;4;0;31;3148;0;0;12;201
60465;20130201;6590;18;18;16019;Sucesso;1;19;14;0;1251;0;0.100817779;0.141831575;0.757350646;0;1615;2272;12132;0;6;0;14;1572;0;0;3;129
60465;20130201;6590;14;9;16297;ReprEvadiu;0;7;142;2;395;0;0.024421673;0.419463705;0.556114622;0;398;6836;9063;0;12;0;28;6910;0;0;4;128
60465;20130201;6590;7;11;12980;ReprEvadiu;0;13;310;0;3117;0;0.588520801;0.317257319;0.09422188;0;7639;4118;1223;0;6;0;14;3269;0;0;0;98
60465;20130201;6590;25;16;24306;Sucesso;8;33;1993;0;330;0.075948326;0.163005019;0.130091335;0.63095532;1846;3962;3162;15336;0;8;0;38;8160;0;0;10;178
60465;20130201;6590;5;7;16920;ReprEvadiu;1;9;63;0;20;0;0.79964539;0.13534279;0.06501182;0;13530;2290;1100;0;9;0;61;10279;0;0;13;115
60465;20130201;6590;7;13;20632;Sucesso;5;19;0;0;386;0;0.055593253;0.573914308;0.370492439;0;1147;11841;7644;0;13;0;27;3693;0;0;13;129
60465;20130201;6590;15;11;16331;Sucesso;3;23;2128;0;0;0.067234095;0.040842569;0.372849183;0.519074153;1098;667;6089;8477;0;9;0;29;4774;0;0;5;122
60465;20130201;6590;1;5;5703;ReprEvadiu;0;1;0;9;2866;0;0.093284236;0.059968438;0.846747326;0;532;342;4829;0;3;0;6;1409;0;0;11;30
60465;20130201;6590;5;8;6260;ReprEvadiu;1;6;0;0;34;0;0.095846645;0.085942492;0.818210863;0;600;538;5122;0;1;0;9;2178;0;0;1;46
60465;20130201;6590;8;9;7025;ReprEvadiu;0;5;0;0;0;0;0.148896797;0.409252669;0.441850534;0;1046;2875;3104;0;13;0;12;1586;0;0;2;75
60465;20130201;6590;8;12;16007;ReprEvadiu;1;4;0;21;1685;0;0.113950147;0.490597863;0.39545199;0;1824;7853;6330;0;7;0;36;7053;0;0;24;102
60465;20130201;6590;10;11;23410;ReprEvadiu;3;35;410;13;2488;0;0.016061512;0.378641606;0.605296882;0;376;8864;14170;0;7;0;60;9838;0;0;22;195
60465;20130201;6895;0;2;3226;Sucesso;0;0;0;0;0;0.09299442;0;0.09299442;0.814011159;300;0;300;2626;0;4;0;5;1516;0;0;2;18
60465;20130201;6895;6;9;7750;ReprEvadiu;2;11;96;0;0;0;0.300645161;0.287870968;0.411483871;0;2330;2231;3189;0;3;0;18;3917;0;0;4;55
60465;20130201;6895;2;8;4415;ReprEvadiu;0;5;0;0;262;0;0.490826727;0.509173273;0;0;2167;2248;0;0;0;0;6;1884;0;0;0;26
60465;20130201;6895;7;6;3396;ReprEvadiu;0;3;225;0;0;0;0.100117786;0.811542992;0.088339223;0;340;2756;300;0;2;0;11;1975;0;0;2;31
60465;20130201;6895;5;6;3727;ReprEvadiu;0;7;0;0;0;0;0;0.431446203;0.568553797;0;0;1608;2119;0;3;0;23;1181;0;0;2;54
60465;20130201;6895;15;7;13990;ReprEvadiu;1;25;775;10;2407;0;0.231022159;0.088563259;0.680414582;0;3232;1239;9519;0;13;0;33;4517;0;0;13;201
60465;20130201;6895;4;11;12711;ReprEvadiu;1;3;0;7;1844;0;0.023601605;0.188576823;0.787821572;0;300;2397;10014;0;1;0;23;4103;0;0;7;81
60465;20130201;6895;13;11;12500;Sucesso;0;34;644;0;694;0;0.11992;0.34256;0.53752;0;1499;4282;6719;0;6;0;33;5588;0;0;2;145
60465;20130201;6895;6;5;6398;ReprEvadiu;0;4;48;0;99;0.140668959;0.261956862;0.597374179;0;900;1676;3822;0;0;5;0;15;3514;0;0;2;44
60465;20130201;6895;6;3;8510;Sucesso;0;6;112;11;3447;0;0;0.344770858;0.655229142;0;0;2934;5576;0;4;0;29;3561;0;0;13;73
60465;20130201;6895;10;15;12369;ReprEvadiu;1;13;65;2;333;0;0.233810332;0.208100897;0.55808877;0;2892;2574;6903;0;0;0;37;3831;0;0;3;91
60465;20130201;6895;8;12;9737;ReprEvadiu;0;2;30;0;0;0;0.177364691;0.280887337;0.541747972;0;1727;2735;5275;0;7;0;18;4591;0;0;6;51
60465;20130201;6895;7;11;5770;ReprEvadiu;0;1;0;0;149;0.255632582;0.067071057;0;0.67729636;1475;387;0;3908;0;6;0;6;1102;0;0;4;49
60465;20130201;6895;7;8;13804;ReprEvadiu;1;6;993;0;0;0;0;0;1;0;0;0;13804;0;3;0;21;5166;0;0;3;60
60465;20130201;6895;3;2;2852;ReprEvadiu;0;6;148;0;45;0;0;0;1;0;0;0;2852;0;0;0;10;1476;0;0;0;37
60465;20130201;6895;6;10;7454;ReprEvadiu;0;9;24;0;0;0;0;0.040246847;0.959753153;0;0;300;7154;0;4;0;31;3918;0;0;0;82
60465;20130201;6895;3;12;16234;Sucesso;0;4;280;0;412;0.240914131;0.079524455;0.124615006;0.554946409;3911;1291;2023;9009;0;1;0;31;9731;0;0;0;74
60465;20130201;6895;1;5;2357;ReprEvadiu;0;2;0;0;132;0;0;0.312685617;0.687314383;0;0;737;1620;0;0;0;8;1424;0;0;0;17
60465;20130201;6895;10;4;7849;ReprEvadiu;0;1;5;0;0;0;0;1;0;0;0;7849;0;0;3;0;31;5652;0;0;2;62
60465;20130201;6895;11;6;3332;ReprEvadiu;0;0;0;0;0;0;0.392256903;0.274009604;0.333733493;0;1307;913;1112;0;7;0;3;900;0;0;2;27
60465;20130201;6895;8;6;19329;ReprEvadiu;0;9;602;0;22;0;0;0;1;0;0;0;19329;0;10;0;65;15528;0;0;4;137
60465;20130201;6895;4;5;11028;ReprEvadiu;0;8;1347;0;7;0;0;0.394178455;0.605821545;0;0;4347;6681;0;4;0;21;5637;0;0;2;56
60465;20130201;6895;10;7;8185;ReprEvadiu;0;1;0;0;40;0.129383018;0.289065363;0.181307269;0.400244349;1059;2366;1484;3276;0;2;0;54;5908;0;0;4;92
60465;20130201;6895;13;13;22266;ReprEvadiu;0;10;19;9;3189;0;0.058789185;0.233629749;0.707581065;0;1309;5202;15755;0;8;0;33;7545;0;0;11;124
60465;20130201;6895;8;6;12986;Sucesso;1;14;352;0;0;0;0.3359002;0.246881257;0.417218543;0;4362;3206;5418;0;5;0;29;5287;0;0;3;81
60465;20130201;6895;0;4;2417;ReprEvadiu;0;4;0;0;0;0;0.224658668;0.775341332;0;0;543;1874;0;0;0;0;21;2162;0;0;0;31
60465;20130201;6895;13;11;19312;Sucesso;2;18;450;14;4141;0;0;0.152806545;0.847193455;0;0;2951;16361;0;2;0;38;9226;0;0;18;118
60465;20130201;6895;7;8;8587;ReprEvadiu;0;2;2;1;340;0;0;0.199254687;0.800745313;0;0;1711;6876;0;8;0;30;3343;0;0;7;88
60465;20130201;6895;8;9;10145;ReprEvadiu;0;9;297;2;981;0;0.443173977;0.326269098;0.230556925;0;4496;3310;2339;0;6;0;23;4567;0;0;4;61
60465;20130201;6895;10;12;26850;ReprEvadiu;2;7;300;23;2769;0.018212291;0.208975791;0.140633147;0.632178771;489;5611;3776;16974;0;16;0;51;13359;0;0;29;137
60465;20130201;6895;2;6;2476;ReprEvadiu;0;2;0;0;47;0;0.118336026;0.143780291;0.737883683;0;293;356;1827;0;2;0;13;1256;0;0;0;33
60465;20130201;6895;8;5;8108;Sucesso;0;1;0;0;0;0.261100148;0;0.398495313;0.340404539;2117;0;3231;2760;0;5;0;21;4634;0;0;2;44
60465;20130201;6895;4;4;6061;ReprEvadiu;0;1;0;0;1005;0;0.295330803;0.18676786;0.517901336;0;1790;1132;3139;0;4;0;23;2526;0;0;4;38
60465;20130202;7114;5;5;11247;ReprEvadiu;1;2;1111;0;238;0.02667378;0;0.280252512;0.693073709;300;0;3152;7795;0;4;0;13;3883;0;0;3;52
60465;20130202;7114;1;5;5069;ReprEvadiu;1;3;0;1;129;0.064707043;0.115012823;0.676464786;0.143815348;328;583;3429;729;0;5;0;12;1319;0;0;2;43
60465;20130202;7114;8;8;11283;ReprEvadiu;1;11;0;3;2291;0;0;0.479748294;0.520251706;0;0;5413;5870;0;7;0;29;3248;0;0;4;129
60465;20130202;7114;14;12;9035;ReprEvadiu;0;1;0;0;15;0;0.363696735;0.56126176;0.075041505;0;3286;5071;678;0;11;0;25;4603;0;0;2;61
60465;20130202;7114;7;7;9878;ReprEvadiu;0;6;253;0;824;0;0;0.296011338;0.703988662;0;0;2924;6954;0;2;0;19;6037;0;0;0;79
60465;20130202;7114;8;9;7155;ReprEvadiu;1;3;0;2;748;0;0;0.736408106;0.263591894;0;0;5269;1886;0;8;0;14;1523;0;0;5;65
60465;20130202;7114;2;5;7038;ReprEvadiu;0;0;0;0;0;0.230321114;0;0;0.769678886;1621;0;0;5417;0;3;0;9;2107;0;0;2;54
60465;20130202;7114;16;16;29661;ReprEvadiu;1;10;0;1;710;0.038434308;0.023229156;0.063416608;0.874919929;1140;689;1881;25951;0;31;0;58;9830;0;0;4;228
60465;20130202;7114;3;11;13755;Sucesso;0;5;305;20;4927;0.089712832;0;0.054598328;0.85568884;1234;0;751;11770;0;9;0;20;2880;0;0;22;90
60465;20130202;7114;7;8;6524;ReprEvadiu;1;9;276;0;33;0;0.410790926;0;0.589209074;0;2680;0;3844;0;11;0;23;2499;0;0;3;71
60465;20130202;7114;1;5;2880;ReprEvadiu;0;0;0;0;0;0;0.284027778;0.608333333;0.107638889;0;818;1752;310;0;1;0;15;1165;0;0;0;27
60465;20130202;7114;12;6;7831;Sucesso;3;9;1697;0;65;0;0.098965649;0.077512451;0.8235219;0;775;607;6449;0;6;0;21;2244;0;0;5;74
60465;20130202;7114;11;7;9001;ReprEvadiu;0;3;0;1;2013;0;0;0;1;0;0;0;9001;0;4;0;9;1367;0;0;1;66
60465;20130202;7114;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60465;20130202;7114;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60465;20130202;7114;31;6;14309;ReprEvadiu;0;5;329;2;2497;0.026626599;0.173317492;0;0.800055909;381;2480;0;11448;0;19;0;19;3850;0;0;10;126
60465;20130202;7114;9;7;18260;ReprEvadiu;0;8;62;8;1081;0;0;0.105805038;0.894194962;0;0;1932;16328;0;6;0;61;9983;0;0;10;140
60465;20130202;7114;3;6;7800;ReprEvadiu;1;12;0;0;397;0;0.584358974;0.338717949;0.076923077;0;4558;2642;600;0;2;0;12;3266;0;0;1;51
60465;20130202;7114;8;12;34586;Sucesso;1;17;90;15;4598;0.026455791;0.117099404;0.171283178;0.685161626;915;4050;5924;23697;0;14;0;95;13289;0;0;20;248
60465;20130202;7114;2;11;19128;Sucesso;0;6;0;0;600;0;0.371183605;0.326118779;0.302697616;0;7100;6238;5790;0;8;0;36;7156;0;0;2;137
60465;20130202;7114;6;8;17697;Sucesso;0;7;359;8;4326;0;0;0.104028931;0.895971069;0;0;1841;15856;0;7;0;29;4591;0;0;10;76
60465;20130202;7114;6;7;7580;ReprEvadiu;0;1;0;0;0;0;0.157915567;0.635356201;0.206728232;0;1197;4816;1567;0;5;0;5;816;0;0;2;38
60465;20130202;7114;27;12;20959;Sucesso;0;2;32;8;1443;0.14876664;0.106636767;0.252063553;0.492533041;3118;2235;5283;10323;0;10;0;64;10875;0;0;10;149
60465;20130202;7114;11;15;12066;Sucesso;1;10;408;0;98;0;0.20711089;0.719791149;0.073097961;0;2499;8685;882;0;8;0;27;4731;0;0;5;113
60465;20130202;7114;21;11;24113;Sucesso;0;7;1669;1;594;0;0.321403392;0.407871273;0.270725335;0;7750;9835;6528;0;6;0;35;7573;0;0;3;123
60465;20130202;7114;2;5;2680;ReprEvadiu;0;5;435;0;44;0;0.258208955;0.121268657;0.620522388;0;692;325;1663;0;4;0;6;672;0;0;0;25
60465;20130202;7114;3;6;5648;ReprEvadiu;1;6;0;1;311;0;0;0.089766289;0.910233711;0;0;507;5141;0;4;0;14;2545;0;0;4;45
60465;20130202;7114;8;6;11126;ReprEvadiu;2;22;1532;1;723;0;0;0.10255258;0.89744742;0;0;1141;9985;0;8;0;38;4066;0;0;5;142
60465;20130202;7114;13;13;15221;ReprEvadiu;0;10;340;0;10;0;0.124564746;0.37159188;0.503843374;0;1896;5656;7669;0;6;0;34;7103;0;0;4;116
60465;20130202;7114;26;19;38385;Sucesso;1;29;325;17;6101;0;0.14445747;0.29498502;0.560557509;0;5545;11323;21517;0;23;0;100;10552;0;0;22;327
60465;20130202;7114;6;13;21701;Sucesso;0;6;0;9;1288;0.059582508;0.013824248;0.329754389;0.596838855;1293;300;7156;12952;0;7;0;37;8679;0;0;11;103
60465;20130202;7114;11;8;13323;ReprEvadiu;0;3;50;8;3386;0;0.026420476;0.159723786;0.813855738;0;352;2128;10843;0;10;0;25;3062;0;0;10;89
60465;20130202;7114;17;14;21426;ReprEvadiu;0;9;15;13;4732;0.01400168;0.05619341;0.240175488;0.689629422;300;1204;5146;14776;0;11;0;63;6394;0;0;14;145
60465;20130202;7114;20;10;28645;Sucesso;2;34;492;5;1348;0;0.052644441;0.028486647;0.918868913;0;1508;816;26321;0;5;0;55;8392;0;0;9;388
60465;20130202;7114;11;7;12028;ReprEvadiu;0;13;610;7;998;0;0;0.297721982;0.702278018;0;0;3581;8447;0;8;0;70;5835;0;0;7;134
60465;20130202;7297;12;11;11457;ReprEvadiu;0;3;72;0;0;0.056646592;0.075848826;0.129440517;0.738064066;649;869;1483;8456;0;11;0;30;6501;0;0;2;77
