CodigoPessoa;CodigoDisciplina;PeriodoLetivo;NumeroModulos;CodigoTurma;NumeroModulo;NumeroUltimoModulo;Login_Quantidade;Numero_Dias_Acessados_Modulo;Numero_Dias_Acessados_Modulo_Somado;Turno_TempoUsoTotal;Turno_TempoUsoTotal_Somado;QuantidadeMatriculasValidas;QuantidadeMatriculasAprovadas;MatriculasPercentualAproveitamento;StatusMatricula;Evadido;Forum_Quantidade_Post;Forum_Quantidade_Post_Somado;Forum_Quantidade_Visualizacoes;Forum_Quantidade_Visualizacoes_Somado;Forum_TempoUso_Somado;Chat_Quantidade_Mensagens;Chat_Quantidade_Mensagens_Somado;Chat_TempoUso;Chat_TempoUso_Somado;Turno_PercentualUsoMadrugada;Turno_PercentualUsoMadrugada_Somado;Turno_PercentualUsoManha;Turno_PercentualUsoManha_Somado;Turno_PercentualUsoTarde;Turno_PercentualUsoTarde_Somado;Turno_PercentualUsoNoite;Turno_PercentualUsoNoite_Somado;Turno_TempoUsoMadrugada;Turno_TempoUsoMadrugada_Somado;Turno_TempoUsoManha;Turno_TempoUsoManha_Somado;Turno_TempoUsoTarde;Turno_TempoUsoTarde_Somado;Turno_TempoUsoNoite;Turno_TempoUsoNoite_Somado;Assignment_Post_Quantidade;Assignment_Post_Quantidade_Somado;Assignment_View_Quantidade;Assignment_View_Quantidade_Somado;Assignment_View_TempoUso;Assignment_View_TempoUso_Somado;Resource_View_Quantidade;Resource_View_Quantidade_Somado;Resource_View_Tempo;Resource_View_Tempo_Somado;Questionario_Quantidade;Questionario_Quantidade_Somado;Questionario_TempoUso;Questionario_TempoUso_Somado;Log_Post_Quantidade;Log_Post_Quantidade_Somado;Log_View_Quantidade;Log_View_Quantidade_Somado;Disciplina_Reprovado
39433;50262;20130202;9;7092;3;10;53;7;19;14608;44411;10;10;100;Aprovado;Sucesso;6;10;33;86;5763;0;19;0;2753;0.246098028;0.128233996;0;0.016234717;0.207694414;0.262682669;0.546207558;0.592848619;3595;5695;0;721;3034;11666;7979;26329;0;0;14;22;0;0;12;63;1411;12462;0;0;99;99;10;37;181;510;0
39463;50262;20130202;9;7092;3;9;18;5;10;8106;15396;7;5;71.43;Reprovado;ReprEvadiu;3;5;11;28;2516;0;0;311;358;0;0;0.072168764;0.037996882;0.266345917;0.270265004;0.66148532;0.691738114;0;0;585;585;2159;4161;5362;10650;0;0;2;3;0;0;5;10;387;1239;0;0;2540;2540;25;28;57;111;0
39676;50262;20130202;9;7092;3;10;3;2;5;2029;5899;6;6;100;Aprovado;Sucesso;0;1;9;14;704;0;0;42;42;0;0;0;0.054924563;0;0.089676216;1;0.85539922;0;0;0;324;0;529;2029;5046;0;0;2;8;0;0;19;29;640;1130;0;0;300;300;0;3;52;102;0
39703;50262;20130202;9;7092;3;10;27;6;13;13259;25805;6;5;83.33;Aprovado;Sucesso;4;7;18;34;3459;0;0;16;44;0;0.011625654;0.052492647;0.09172641;0.423259673;0.483820965;0.524247681;0.412826972;0;300;696;2367;5612;12485;6951;10653;0;0;6;13;0;0;27;50;1339;2548;0;0;3170;3170;26;31;122;257;0
39831;50262;20130202;9;7092;3;10;18;6;11;7559;22268;7;7;100;Aprovado;Sucesso;6;12;14;28;5281;0;9;0;2169;0;0.246227771;0;0;0.262468581;0.259295851;0.737531419;0.494476379;0;5483;0;0;1984;5774;5575;11011;0;0;1;6;0;0;2;17;464;4696;0;0;0;0;7;25;54;156;0
39882;50262;20130202;9;7092;3;8;6;2;6;3352;9107;6;5;83.33;Aprovado;Sucesso;1;2;4;11;1928;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;3352;9107;0;0;0;0;0;6;0;0;7;13;892;3982;0;0;0;0;4;7;31;60;0
39887;50262;20130202;9;7092;3;9;20;7;15;11562;26054;8;8;100;Aprovado;Sucesso;4;11;21;52;6065;0;0;0;17;0;0;0.527503892;0.300798342;0.250043245;0.425155446;0.222452863;0.274046212;0;0;6099;7837;2891;11077;2572;7140;0;0;7;12;0;0;8;25;1031;3229;0;0;3224;3224;16;31;92;236;0
39893;50262;20130202;9;7092;3;10;7;2;9;2225;9475;3;2;66.67;Aprovado;Sucesso;1;7;8;28;1453;0;0;0;0;0.134831461;0.031662269;0;0.092137203;0.210337079;0.490765172;0.654831461;0.385435356;300;300;0;873;468;4650;1457;3652;0;0;2;5;0;0;0;11;0;1204;0;0;247;247;2;10;24;104;0
39956;50262;20130202;9;7092;3;9;17;5;14;11289;19936;7;7;100;Aprovado;Sucesso;9;13;19;37;7799;0;0;0;20;0.120737001;0.09475321;0.324740898;0.247943419;0.459739569;0.436847913;0.094782532;0.220455457;1363;1889;3666;4943;5190;8709;1070;4395;0;0;1;12;0;0;16;40;2406;4619;0;0;0;0;18;24;92;195;0
40053;50262;20130202;9;7092;3;8;21;4;13;13576;26349;5;5;100;Aprovado;Sucesso;4;11;15;35;5144;0;0;323;1264;0.134575722;0.20577631;0.248011196;0.127784736;0.315925162;0.162776576;0.30148792;0.503662378;1827;5422;3367;3367;4289;4289;4093;13271;0;0;16;25;0;0;9;23;1160;2060;0;0;2868;2868;33;43;111;234;0
40080;50262;20130202;9;7092;3;7;11;5;15;7188;24446;5;4;80;Desistente;ReprEvadiu;4;20;14;45;2329;0;0;0;334;0;0.10365704;0.041736227;0.252311217;0.175709516;0.166284873;0.782554257;0.477746871;0;2534;300;6168;1263;4065;5625;11679;0;0;5;12;0;0;10;39;1093;6035;0;0;1763;1763;6;24;62;205;0
40093;50262;20130202;9;7092;3;9;35;5;13;13821;28544;7;7;100;Aprovado;Sucesso;6;10;22;75;6671;0;0;0;63;0.295420013;0.176324271;0.058099993;0.028132007;0.132334853;0.156355101;0.514145141;0.639188621;4083;5033;803;803;1829;4463;7106;18245;0;0;5;11;0;0;9;18;1610;2908;0;0;490;490;18;24;110;281;0
40223;50262;20130202;9;7092;3;8;14;6;13;10660;27726;6;6;100;Aprovado;Sucesso;2;9;17;43;3967;0;4;0;2458;0.20206379;0.243417731;0.529268293;0.25344442;0;0;0.268667917;0.503137849;2154;6749;5642;7027;0;0;2864;13950;0;0;6;15;0;0;13;54;1397;4127;0;0;3009;3009;28;44;71;267;0
40229;50262;20130202;9;7092;3;10;23;5;14;12999;30668;7;7;100;Aprovado;Sucesso;3;9;13;53;3101;0;0;0;17;0;0;0.093391799;0.05941046;0.425494269;0.35098474;0.481113932;0.5896048;0;0;1214;1822;5531;10764;6254;18082;0;0;7;14;0;0;9;30;1740;6917;0;0;1482;1482;28;39;78;260;0
40492;50262;20130202;9;7092;3;9;5;5;11;2676;16295;6;6;100;Aprovado;Sucesso;0;4;5;35;421;0;0;0;329;0;0;0.112107623;0.210064437;0.765321375;0.751396134;0.122571001;0.038539429;0;0;300;3423;2048;12244;328;628;0;0;2;9;0;0;1;11;3;944;0;0;189;189;1;12;15;146;0
40702;50262;20130202;9;7092;3;9;79;6;12;27428;54793;10;10;100;Aprovado;Sucesso;15;23;64;185;9776;0;28;240;3359;0.060631471;0.063146752;0.086225755;0.135911522;0.507328278;0.419360137;0.345814496;0.381581589;1663;3460;2365;7447;13915;22978;9485;20908;0;0;8;19;0;0;24;44;3725;6827;0;0;4851;4851;62;104;286;622;0
40755;50262;20130202;9;7092;3;9;8;3;6;3299;6826;7;6;85.71;Aprovado;Sucesso;3;5;3;10;2872;0;0;0;0;0.090936647;0.043949604;0;0;0;0;0.909063353;0.956050396;300;300;0;0;0;0;2999;6526;0;0;0;6;0;0;1;2;28;328;0;0;0;0;5;12;22;53;0
40785;50262;20130202;9;7092;3;9;19;5;11;11993;22573;7;7;100;Aprovado;Sucesso;2;8;9;25;3975;0;0;0;70;0;0;0.025014592;0.049262393;0.535895939;0.349133921;0.439089469;0.601603686;0;0;300;1112;6427;7881;5266;13580;0;0;3;7;0;0;13;34;2186;4064;0;0;2762;2762;32;40;73;182;0
40806;50262;20130202;9;7092;3;9;16;5;12;8320;18796;6;6;100;Aprovado;Sucesso;6;11;6;46;3161;0;4;251;1490;0.25625;0.113428389;0.036057692;0.18333688;0;0.050117046;0.707692308;0.653117685;2132;2132;300;3446;0;942;5888;12276;0;0;5;10;0;0;14;27;768;1846;0;0;1615;1615;29;41;79;215;0
40890;50262;20130202;9;7092;3;9;19;4;8;6989;21944;6;5;83.33;Aprovado;Sucesso;2;7;8;32;1091;0;6;0;873;0;0;0.168550579;0.497037915;0.831449421;0.297940211;0;0.205021874;0;0;1178;10907;5811;6538;0;4499;0;0;3;7;0;0;7;21;2012;3670;0;0;1569;1569;28;41;52;154;0
40963;50262;20130202;9;7092;3;9;2;1;9;1228;10070;7;6;85.71;Desistente;ReprEvadiu;0;1;0;15;0;0;0;0;0;0;0;1;0.649255214;0;0.061668322;0;0.289076465;0;0;1228;6538;0;621;0;2911;0;0;1;3;0;0;5;24;867;4451;0;0;0;0;0;1;10;100;0
41037;50262;20130202;9;7092;3;10;42;7;17;21888;41849;6;6;100;Aprovado;Sucesso;15;25;46;100;12603;50;54;3089;3966;0;0;0.123857822;0.118258501;0.11622807;0.240435853;0.759914108;0.641305646;0;0;2711;4949;2544;10062;16633;26838;0;0;4;10;0;0;28;54;1673;4246;0;0;300;300;71;92;237;467;0
41048;50262;20130202;9;7092;3;10;8;4;10;6355;13864;5;5;100;Aprovado;Sucesso;3;7;8;23;3415;0;0;103;103;0;0;0.047206924;0.437103289;0.292210858;0.238459319;0.660582219;0.324437392;0;0;300;6060;1857;3306;4198;4498;0;0;0;7;0;0;7;13;1315;2558;0;0;0;0;5;11;84;175;0
41094;50262;20130202;9;7092;3;8;18;6;13;8958;18431;9;7;77.78;Aprovado;Sucesso;3;7;12;26;2308;0;0;0;0;0;0.121751397;0.044876088;0.238185665;0.955123912;0.640062937;0;0;0;2244;402;4390;8556;11797;0;0;0;0;7;13;0;0;12;33;1197;3734;0;0;2183;2183;31;37;69;140;0
41146;50262;20130202;9;7092;3;10;4;2;4;2765;7210;7;7;100;Aprovado;Sucesso;2;5;10;22;2075;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2765;7210;0;0;5;8;0;0;0;0;0;0;0;0;16;16;8;13;33;92;0
41425;50262;20130202;9;7092;3;8;0;0;1;0;500;6;4;66.67;Desistente;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;500;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
42045;50262;20130202;9;7092;3;10;6;1;4;3046;6672;6;6;100;Aprovado;Sucesso;2;5;4;8;2206;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;3046;6672;0;0;0;2;0;0;1;1;129;129;0;0;0;0;3;8;20;54;0
42222;50262;20130202;9;7092;3;9;7;1;3;4112;12469;7;7;100;Aprovado;Sucesso;1;7;3;17;1460;0;2;0;267;0;0;0.097033074;0.071056219;0;0.024059668;0.902966926;0.904884113;0;0;399;886;0;300;3713;11283;0;0;0;5;0;0;0;0;0;0;0;0;0;0;2;12;19;101;0
42411;50262;20130202;9;7092;3;9;18;3;10;5596;16680;7;7;100;Aprovado;Sucesso;2;7;6;36;1738;0;0;0;0;0;0.038069544;0.069871337;0.30881295;0;0.169604317;0.930128663;0.483513189;0;635;391;5151;0;2829;5205;8065;0;0;5;10;0;0;5;8;943;1550;0;0;915;915;38;51;48;154;0
42578;50262;20130202;9;7092;3;10;10;2;8;10650;23632;5;5;100;Desistente;ReprEvadiu;1;4;6;17;1156;0;3;89;1676;0;0;0;0;0.345258216;0.425905552;0.654741784;0.574094448;0;0;0;0;3677;10065;6973;13567;0;0;0;3;0;0;27;51;6543;12053;0;0;1224;1224;4;12;58;136;0
44040;50262;20130202;9;7092;3;9;14;4;10;4203;12765;7;5;71.43;Aprovado;Sucesso;2;7;11;35;851;0;7;0;1229;0;0;0.562217464;0.28515472;0;0.171171171;0.437782536;0.543674109;0;0;2363;3640;0;2185;1840;6940;0;0;3;8;0;0;6;16;1445;2706;0;0;372;372;10;25;48;135;0
44106;50262;20130202;9;7092;3;10;6;3;8;4636;11800;6;6;100;Aprovado;Sucesso;0;6;4;15;566;0;0;0;0;0;0;0;0.041271186;0.137402934;0.053983051;0.862597066;0.904745763;0;0;0;487;637;637;3999;10676;0;0;1;4;0;0;1;4;86;1071;0;0;2903;2903;19;29;25;88;0
44117;50262;20130202;9;7092;3;10;1;1;4;735;4943;6;6;100;Reprovado;ReprEvadiu;0;1;2;6;608;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;735;4943;0;0;0;3;0;0;2;13;85;1705;0;0;0;0;0;3;8;48;0
44297;50262;20130202;9;7092;3;9;10;2;5;5962;15452;5;5;100;Aprovado;Sucesso;2;8;5;20;964;0;0;0;18;0.050318685;0.019414962;0;0;0;0.296013461;0.949681315;0.684571576;300;300;0;0;0;4574;5662;10578;0;0;1;4;0;0;6;19;1921;5032;0;0;1297;1297;21;31;32;109;0
44540;50262;20130202;9;7092;3;9;24;5;12;14541;31602;3;3;100;Aprovado;Sucesso;9;17;22;62;5525;0;0;90;1210;0;0;0.030534351;0.143282071;0.698713981;0.695715461;0.270751668;0.161002468;0;0;444;4528;10160;21986;3937;5088;0;0;5;13;0;0;14;39;1803;5991;0;0;2825;2825;38;51;100;291;0
45296;50262;20130202;9;7092;3;10;33;6;17;18396;40851;1;1;100;Aprovado;Sucesso;7;15;15;61;5897;0;13;0;1527;0.036801479;0.016572422;0;0.046412573;0.191182866;0.086093364;0.772015656;0.850921642;677;677;0;1896;3517;3517;14202;34761;0;0;9;14;0;0;17;41;3780;7480;0;0;2805;2805;34;51;108;319;0
45421;50262;20130202;9;7092;3;9;26;4;10;8690;19784;2;2;100;Aprovado;Sucesso;3;7;14;42;2041;0;0;12;26;0;0;0;0;0.795742232;0.826021027;0.204257768;0.173978973;0;0;0;0;6915;16342;1775;3442;0;0;2;12;0;0;9;23;1562;3377;0;0;1484;1484;22;33;66;181;0
45445;50262;20130202;9;7092;3;8;5;2;5;3668;8890;1;1;100;Desistente;ReprEvadiu;0;1;1;7;511;0;0;277;277;0;0;0;0.304049494;0.378135224;0.405624297;0.621864776;0.290326209;0;0;0;2703;1387;3606;2281;2581;0;0;0;5;0;0;4;16;1296;2950;0;0;300;300;0;3;18;59;0
45446;50262;20130202;9;7092;3;9;7;2;9;3871;11353;2;2;100;Aprovado;Sucesso;0;6;2;14;330;0;0;0;300;0;0;0.845001292;0.288117678;0;0.081652427;0.154998708;0.630229895;0;0;3271;3271;0;927;600;7155;0;0;2;4;0;0;4;14;416;2054;0;0;1980;1980;31;40;17;78;0
45447;50262;20130202;9;7092;3;9;26;5;15;15049;37169;2;2;100;Aprovado;Sucesso;8;25;36;100;5905;50;58;2247;3882;0;0;0;0.049073152;0.201740979;0.154106917;0.798259021;0.796819931;0;0;0;1824;3036;5728;12013;29617;0;0;2;4;0;0;22;43;2079;5095;0;0;2200;2200;88;116;144;361;0
45518;50262;20130202;9;7092;3;1;0;0;2;0;761;2;0;0;Desistente;ReprEvadiu;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;761;0;0;0;1;0;0;0;19;0;401;0;0;0;0;0;1;0;24;0
45564;50262;20130202;9;7092;3;1;0;0;1;0;0;3;0;0;Desistente;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
45596;50262;20130202;9;7092;3;10;20;3;7;11596;20260;3;3;100;Aprovado;Sucesso;6;10;16;29;4312;0;15;0;1522;0.029234219;0.016732478;0;0.022408687;0.619437737;0.561549852;0.351328044;0.399308983;339;339;0;454;7183;11377;4074;8090;0;0;8;11;0;0;14;24;2481;5386;0;0;1602;1602;38;59;83;151;0
45636;50262;20130202;9;7092;3;9;3;1;8;2129;13633;2;2;100;Aprovado;Sucesso;0;5;2;20;404;0;0;0;57;0;0;0;0;0;0.230103426;1;0.769896574;0;0;0;0;0;3137;2129;10496;0;0;1;7;0;0;6;18;528;2222;0;0;988;988;14;22;15;98;0
45653;50262;20130202;9;7092;3;9;0;0;3;0;4111;2;2;100;Reprovado;ReprEvadiu;0;3;0;16;0;0;1;0;57;0;0;0;0.097056677;0;0.247628314;0;0.655315009;0;0;0;399;0;1018;0;2694;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;9;0;49;0
45771;50262;20130202;9;7092;3;9;14;4;8;7437;10741;2;2;100;Aprovado;Sucesso;2;5;7;16;986;0;0;300;300;0;0;0.259244319;0.208360488;0.514723679;0.384973466;0.226032002;0.406666046;0;0;1928;2238;3828;4135;1681;4368;0;0;1;9;0;0;11;13;2434;2837;0;0;807;807;21;28;55;93;0
45856;50262;20130202;9;7092;3;10;76;7;13;36167;58539;3;1;33.33;Aprovado;Sucesso;8;11;45;70;11810;29;43;2436;6171;0.023308541;0.014400656;0;0.050291259;0.459037244;0.356582791;0.517654215;0.578725294;843;843;0;2944;16602;20874;18722;33878;0;0;20;27;0;0;21;43;3675;7731;0;0;4517;4517;66;87;338;552;0
47422;50262;20130202;9;7092;3;9;12;4;11;4043;12545;0;0;0;Desistente;ReprEvadiu;0;2;14;34;2844;0;0;104;308;0;0;0;0.03284177;0.380163245;0.320605819;0.619836755;0.646552411;0;0;0;412;1537;4022;2506;8111;0;0;1;8;0;0;3;21;365;2387;0;0;16;16;0;4;56;153;0
47747;50262;20130202;9;7092;3;9;9;4;12;8445;24322;0;0;0;Aprovado;Sucesso;0;2;7;21;1695;0;2;0;1771;0;0;0;0;0.336530491;0.396513445;0.663469509;0.603486555;0;0;0;0;2842;9644;5603;14678;0;0;4;10;0;0;8;27;2352;6616;0;0;1668;1668;30;36;45;149;0
48128;50262;20130202;9;7092;3;10;30;7;18;18224;37169;0;0;0;Aprovado;Sucesso;11;20;22;59;9024;0;5;0;607;0;0;0.276997366;0.197584008;0.505981124;0.351583309;0.21702151;0.450832683;0;0;5048;7344;9221;13068;3955;16757;0;0;18;26;0;0;11;21;2448;4545;0;0;898;898;27;44;117;291;0
48268;50262;20130202;9;7092;3;9;4;2;3;3101;4618;0;0;0;Aprovado;Sucesso;1;4;6;18;2516;0;0;0;35;0;0;0.144147049;0.425292334;0;0;0.855852951;0.574707666;0;0;447;1964;0;0;2654;2654;0;0;2;2;0;0;0;2;0;67;0;0;0;0;2;5;18;51;0
4834;97597;20130202;9;7096;3;9;7;3;4;1898;2231;1;1;100;Aprovado;Sucesso;2;2;5;5;390;0;0;0;0;0;0;0;0;0.158061117;0.134468848;0.841938883;0.865531152;0;0;0;0;300;300;1598;1931;0;0;2;2;0;0;1;2;219;519;0;0;0;0;2;2;20;22;0
7687;97597;20130202;9;7096;3;2;0;0;1;0;480;3;0;0;Reprovado;ReprEvadiu;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;480;0;0;0;0;0;0;0;2;0;469;0;0;0;0;0;0;0;4;1
14874;97597;20130202;9;7096;3;8;4;3;5;4758;11374;2;2;100;Aprovado;Sucesso;0;2;0;6;0;0;0;1089;1089;0;0;0.859184531;0.359416212;0;0;0.140815469;0.640583788;0;0;4088;4088;0;0;670;7286;0;0;4;4;0;0;5;14;2252;4846;0;0;0;0;2;4;22;58;0
28315;97597;20130202;9;7096;3;9;5;3;5;1719;4308;3;2;66.67;Aprovado;Sucesso;0;1;2;7;119;0;0;307;307;0;0;0.339150669;0.73630455;0.469458988;0.187325905;0.191390343;0.076369545;0;0;583;3172;807;807;329;329;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;1;36;61;0
30560;97597;20130202;9;7096;3;10;0;0;2;0;2281;9;2;22.22;Aprovado;Sucesso;0;1;0;2;0;0;0;0;0;0;0;0;0.323103902;0;0;0;0.676896098;0;0;0;737;0;0;0;1544;0;0;0;0;0;0;0;6;0;879;0;0;0;0;0;1;0;28;0
31395;97597;20130202;9;7096;3;9;3;3;5;944;4402;16;12;75;Aprovado;Sucesso;0;1;0;6;0;0;0;0;0;0;0;0.31779661;0.068150841;0;0.068150841;0.68220339;0.863698319;0;0;300;300;0;300;644;3802;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;6;63;0
31668;97597;20130202;9;7096;3;10;9;1;2;2226;2956;7;2;28.57;Aprovado;Sucesso;0;1;0;2;0;0;0;0;0;0;0;1;0.753044655;0;0.246955345;0;0;0;0;2226;2226;0;730;0;0;0;0;0;0;0;0;0;2;0;84;0;0;0;0;0;1;29;41;1
33156;97597;20130202;9;7096;3;0;0;0;0;0;0;3;0;0;Canc. c/ multa;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35724;97597;20130202;9;7096;3;9;1;1;6;344;3425;0;0;0;Aprovado;Sucesso;0;1;0;7;0;0;0;8;8;0;0;1;0.188029197;0;0.263649635;0;0.548321168;0;0;344;644;0;903;0;1878;0;0;0;0;0;0;0;9;0;657;0;0;0;0;0;1;4;35;0
38660;97597;20130202;9;7096;3;2;0;0;3;0;1599;2;1;50;Reprovado;ReprEvadiu;0;0;0;2;0;0;0;0;0;0;0;0;0.375234522;0;0.524702939;0;0.100062539;0;0;0;600;0;839;0;160;0;0;0;0;0;0;0;2;0;531;0;0;0;0;0;0;0;11;0
41546;97597;20130202;9;7096;3;9;1;1;3;364;1055;5;0;0;Aprovado;Sucesso;0;0;0;0;0;0;0;0;0;0;0;1;0.71563981;0;0.28436019;0;0;0;0;364;755;0;300;0;0;0;0;0;0;0;0;0;1;0;300;0;0;0;0;0;0;3;6;0
44198;97597;20130202;9;7096;3;8;0;0;2;0;3059;4;4;100;Aprovado;Sucesso;0;1;0;3;0;0;0;0;0;0;0;0;0.387381497;0;0.612618503;0;0;0;0;0;1185;0;1874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;31;0
44949;97597;20130202;9;7096;3;9;5;1;5;3723;17591;0;0;0;Aprovado;Sucesso;0;4;0;21;40;34;34;2793;2793;0;0.026149736;0;0;0.161160355;0.189358195;0.838839645;0.78449207;0;460;0;0;600;3331;3123;13800;0;0;0;0;0;0;2;22;255;3188;0;0;0;0;34;38;17;156;0
45626;97597;20130202;9;7096;3;10;2;1;9;712;12697;2;2;100;Aprovado;Sucesso;0;1;1;18;8;0;0;8;8;0;0;0;0.02480901;0;0.139009215;1;0.836181775;0;0;0;315;0;1765;712;10617;0;0;1;1;0;0;1;17;27;2181;0;0;0;0;0;1;7;145;0
45684;97597;20130202;9;7096;3;9;11;4;8;1515;10136;2;2;100;Aprovado;Sucesso;0;2;1;13;24;0;0;0;0;0;0;0;0.068271507;0.198019802;0.059194949;0.801980198;0.872533544;0;0;0;692;300;600;1215;8844;0;0;1;1;0;0;0;14;0;1763;0;0;0;0;0;2;23;107;0
45782;97597;20130202;9;7096;3;9;3;2;5;2034;7285;1;1;100;Aprovado;Sucesso;0;1;1;5;300;0;0;0;0;0;0;0.174041298;0.340150995;0.825958702;0.431434454;0;0.22841455;0;0;354;2478;1680;3143;0;1664;0;0;0;0;0;0;0;4;0;211;0;0;0;0;0;1;9;42;0
45979;97597;20130202;9;7096;3;9;5;3;8;1683;5671;1;1;100;Aprovado;Sucesso;0;4;0;10;0;0;0;300;300;0;0;0.178253119;0.157115147;0;0.10315641;0.821746881;0.739728443;0;0;300;891;0;585;1383;4195;0;0;0;0;0;0;0;2;0;43;0;0;0;0;0;4;14;59;0
46031;97597;20130202;9;7096;3;6;1;1;2;456;1118;1;0;0;Aprovado;Sucesso;0;0;0;0;0;0;0;322;322;0;0;0;0;0;0;1;1;0;0;0;0;0;0;456;1118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;12;0
46148;97597;20130202;9;7096;3;0;0;0;0;0;0;2;0;0;Reprovado;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46153;97597;20130202;9;7096;3;10;1;1;5;300;4260;0;0;0;Reprovado;ReprEvadiu;0;1;0;2;0;0;0;0;0;0;0;1;0.211267606;0;0.070422535;0;0.718309859;0;0;300;900;0;300;0;3060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;44;0
46221;97597;20130202;9;7096;3;10;6;1;7;777;3755;1;1;100;Aprovado;Sucesso;0;1;2;6;70;0;0;0;0;0;0.115046605;0;0.31770972;0;0.280426099;1;0.286817577;0;432;0;1193;0;1053;777;1077;0;0;0;0;0;0;1;5;66;488;0;0;0;0;0;1;20;57;0
46253;97597;20130202;9;7096;3;10;7;4;11;2656;9487;2;2;100;Aprovado;Sucesso;0;1;0;4;0;0;0;0;0;0;0;0.383283133;0.230736798;0.315135542;0.363444714;0.301581325;0.405818488;0;0;1018;2189;837;3448;801;3850;0;0;3;3;0;0;0;7;0;737;0;0;0;0;0;1;24;59;0
46426;97597;20130202;9;7096;3;8;0;0;3;0;2703;2;2;100;Aprovado;Sucesso;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2703;0;0;0;0;0;0;0;6;0;605;0;0;0;0;0;1;0;27;0
46618;97597;20130202;9;7096;3;10;4;3;5;1003;2325;1;1;100;Aprovado;Sucesso;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0.439569892;1;0.560430108;0;0;0;0;0;1022;1003;1303;0;0;0;0;0;0;0;2;0;224;0;0;0;0;0;1;9;23;0
46672;97597;20130202;9;7096;3;10;3;1;6;2560;9594;4;4;100;Aprovado;Sucesso;0;4;0;14;0;3;3;1396;1396;0;0;0.29296875;0.174275589;0;0.062539087;0.70703125;0.763185324;0;0;750;1672;0;600;1810;7322;0;0;0;0;0;0;0;10;0;2690;0;0;0;0;3;8;14;73;0
46809;97597;20130202;9;7096;3;9;6;2;5;1281;5815;2;2;100;Aprovado;Sucesso;0;0;0;1;0;0;0;37;37;0;0;0;0.230094583;0.120218579;0.026483233;0.879781421;0.743422184;0;0;0;1338;154;154;1127;4323;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;14;34;0
46860;97597;20130202;9;7096;3;9;1;1;5;405;1926;2;2;100;Aprovado;Sucesso;0;0;0;1;0;0;0;0;0;0;0;0;0.31152648;1;0.366043614;0;0.322429907;0;0;0;600;405;705;0;621;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;9;0
47089;97597;20130202;9;7096;3;8;7;3;8;6492;15012;0;0;0;Reprovado;ReprEvadiu;0;1;0;7;0;2;2;2300;2300;0;0;0;0;0.136013555;0.155742073;0.863986445;0.844257927;0;0;0;0;883;2338;5609;12674;0;0;0;0;0;0;6;29;1608;4143;0;0;0;0;2;3;23;102;0
47221;97597;20130202;9;7096;3;10;37;6;15;7848;21253;0;0;0;Aprovado;Sucesso;0;1;2;15;186;2;2;94;94;0;0;0;0;0.395769623;0.34799793;0.604230377;0.65200207;0;0;0;0;3106;7396;4742;13857;0;0;4;4;0;0;12;28;531;1888;0;0;0;0;2;3;91;211;0
47376;97597;20130202;9;7096;3;9;0;0;4;0;6589;0;0;0;Aprovado;Sucesso;0;2;0;16;0;0;0;0;0;0;0;0;0.171649719;0;0.223554409;0;0.604795872;0;0;0;1131;0;1473;0;3985;0;0;0;0;0;0;0;9;0;1279;0;0;0;0;0;2;0;72;0
47395;97597;20130202;9;7096;3;9;4;1;5;2744;10009;0;0;0;Aprovado;Sucesso;2;4;5;17;1596;0;0;0;0;0;0;0;0.099910081;0;0.201019083;1;0.699070836;0;0;0;1000;0;2012;2744;6997;0;0;4;4;0;0;2;6;322;646;0;0;0;0;2;4;15;93;0
